text	label
I like the plug phones just fine they just didn’t last very long for the money.I have used for a short period of time and one side quit working.	negative
I purchased this for use during a UK trip, I live in the US. Yes, I needed an adapter to plug it into the outlet but that is not the issue. The USB ports do not supply a clean power for charging phones. This was tested on four separate iPhones and all yielded the same results, poor charging and an inability to use the phone while charging. If I used the power blocks supplied by Apple, it charged fine and the phone could be used while charging. My suggestion is to avoid this all together.	negative
To small, flaked a lot	negative
THIS WAS NOT THE REAL THING , IT WAS A FAKE, WAS OF MY TIME . NOTIFY AMAZON WAITING TO HEAR ABOUT GETTING A REFUND. NO SATIN WHITE RIBBON, NOT EVEN IN SWAROVSKI BOX BUT A KNOCK OF OF A BOX. NOT AT ALL HAPPY WITH THIS PURCHASE.	negative
The best expandable hose we have placed our hands on. Tough built.	positive
The setting buttons are way too sensitive. Even a phone cable grazing the base will cause the lighting to change from one setting to the next. Not really practical if, like me, you keep it on a nightstand where you might also charge a phone or set a book down and accidentally brush one of the buttons	negative
Canister was shipped quick but the canister box inside the shipped box looked to have been used or tampered with as I am missing two metal lid clips so rendering the canister not water tight. I see I can purchase some on amazon for like $8 but still annoying. I have had this canister before so i know it works great but annoying i have to now wait longer before i can use.	positive
While I have never had a bad hydro flask, this one has a very strong metal smell when I drink from it. It is really weird. I washed it with hot soapy water and am trying to soak it tonight. Not sire how to get rid of the smell, but if I can't I will be returning it.	negative
First time I plugged something into it, the red plastic protector strips inside broken and jammed. After 2 more uses, the same thing happened to another of the sockets. Now there's broken off pieces (, any maybe metal springs) in the device... not something you want with mains electricity. It's so flimsy.	negative
Excellent light with a wide range of color and effects.	positive
I bring goodies to work a lot so I’ve already used this quite a bit. I accidentally spilled some mix on the pan and it baked on but it was so easy to clean off. I definitely recommend!	positive
Pretty. Festive. Overpriced	positive
Item is not working right. Cannot adjust and it will not add any more devices. I want to return this item for refund.	negative
Ruined my printer the yellow spread through to all my other colors. I hope this eventually cleans out of my printer. It worked ok for my paper prints at first but after 2/3 weeks it started smearing black and now yellow. It’s definitely not for printing on labels.	negative
I like that you can treat both cats and dogs with this product. I didn't like that I didn't know who made it until today.	positive
Did not meet description. Did not include stand. Did not work when it was plugged in, only the display came on then turned off.	negative
I just opened my order and the Fuji INSTAX film is missing.... that was the main reason I ordered this item(because it was a complete set) and it did not come. Don’t trust the reviews. This seller is a scammer	negative
The blue tooth doesn't work:(	negative
"The mount actually broke and my 65"" Samsung LED Tv fell straight down my stairwell and put holes in the walls on both sides of the stairwell and nearly killed my fiance as she was walking down the stairs when it happened. I Want a refund on the product and I want my tv replaced. This was very scary and expensive."	negative
This stuff is not worth the money for the amount you get its like buying a can of under seal and if the surface is not cleaned perfectly it doesn't stick and peals off.	negative
So comfortable it makes putting on a regular underwire or push up seem like torture and gives such great shape and support, they are all I ever want to wear. However padding bunches up and gets misshapen very easily.	positive
This vacuum works great and it is very easy to move around while in use. I’ve had shop vacs that have very stiff hoses and this one is great. This size is perfect for me. My only comment is that the manual does not address everything. But I can figure it out.	positive
Whoever designed this product never rode a bike. Very difficult to mount and it did not fit 3 of my road bikes. Very clumsy to recharge. And bad angle when I could mount it. I returned it. I do not recommend. I found two other bike rear lights that work great.	negative
The cushions are poorly made, the ties are not evenly spaced, not in line with the cushion. There are sewing gaps where the cushions are put together. Color is the only positive. Very poor quality!	negative
I was excited to find some reasonably priced coin rolls, because let's be real, who really wants to pay for these anyway? But upon putting the pennies in one of these wrappers, I noticed there is barely enough extra to fold over the ends. So I guess I'll be taping both ends until I use these up. Don't waste your money on these!	negative
Great for cooking, durable, easy to clean, well worth the money.	positive
Works Ok, but if you were light color clothing or under clothing, it will turn it black	negative
Definitely worth the money	positive
I really like the fit of this shirt, I purchased the navy & green plaid one. I washed it before wearing and I can tell it's going to pill, one wash and the fabric is pilling. If it doesn't get worse with every wash it will be ok, but I don't like the pilling and fading of this after just one wash. It's not going to stand up to washing & wearing that I can see.	negative
I ordered this for my 6th generation ipod touch, that I bought for business purposes. It is very sturdy and protects the ipod well. I definitely feel it will protect it well.	positive
They are a gift, so I don't know if they will wash well.	positive
Great for root clipping overnight. And they get tangled less than others because their 2 prongs with nothing in between them.	positive
Went on easy, however did not contain guide stickers as described in the instructions.	positive
Purchased this for my sister who is a big aroma therapy fan. The beads are lovely and very colorful. It's definitely better worn as a necklace. If your wrist is on the smaller size you'll be stuck between twice wrapped being too big but not big enough to get the 3rd wrap around.	positive
It is an excellent product	positive
It's a great band, I'm very happy with the style and weight. Classic look and great conversation starter.	positive
So far these cartridges are doing the job and saving me money! I am very happy and will order these again.	positive
Fits perfectly not tight but for some reason my straps still be rolling even though it's broader straps. Plus size ladies it will fit 400lbs + and I rock the 5x and I am broad at the top	positive
Maybe the rechargeable battery was bad? I powered the battery until the green light indicator went on but fan would not work. Green light indicator went off after short while so no charge held. Returned to Amzn for store credit.	negative
Perfect replacement for my Aircon a/c. It even has more features than the factory remote. Found out it works will all my Aircon units.	positive
Shirt is nice and is as expected but the odor that it comes with is so strong it stinks up the room it's in. Even after washing it, the odor still remains.	negative
The clip broke the second day I had it.	negative
I bought these for my brother's house and he liked it it helps woth the mosquito and flys	positive
Good movie, but too many labels were put on it and it was tore.	positive
This is pretty big . Works great	positive
Great Quality, use it in school and on the school bus	positive
I NEVER received this item. I was charged a first time for this and the package got lost. Weeks later they re-shipped this and charged me again and yet again I didn't receive it. My order was placed on January 30th and till this day I am charged twice and have no package..... -_-*	negative
Thrilled that it has no aluminum, but does nothing to prevent underarm body odor after sweating.	negative
I'm a huge fan of Russell Crowe and Cate Blanchett and both together makes this movie fantastic. One of my all time favorites.	positive
Very pretty, will only fit 2 cards if u shove them in, but then u need the jaws of life to get them back out. Cracked after only a couple weeks....needless to say I only had it for a little over a month before I had to order a new one.	negative
It is absolutely beautiful... The only downfall is the way the glass was blown at the top didn't loop in the center and it hangs crooked.	positive
I like the colors. Exactly what I expected	positive
WOW, This little thing is freaking AWESOME! Talk about a 20 second workout?! This thing will shock you on how fast your legs will BURN... you will think they are on fire... oh yeah, and the next day you will feel your stomach muscles crying out for help! ♡ I LOVE THIS STEPPER! ♡ Perfect workout for a Trucker who is health conscious like us!!	positive
I use this product with an iPad based photo booth that travels across the country. As you can imagine, lots of finger prints ends up the screen. This cloth works as advertised, and the container makes it even easier to keep up with it. I recommend it!	positive
The little hinge on the right ear piece on the all black pair broke after 3 months. I was walking out of Costco, and went to put them on, and I the rest of the frame fell on the ground, while I was just left holding the right ear piece. The hinge just cracked in half. I asked the seller to replace it, but they wouldn't, since it was outside of Amazon's 30 day returns period. The frames look good, but are of extremely poor quality.	negative
The thread is great. Trying to find the end of the thread is impossible.	negative
Works great but some times suction not always good	positive
Uncomfortable and runs very small	negative
The curtain itself is nice and looks great, the holding rings are pretty cheap and flimsy, not to mention don't snap in so retention is a problem, you might want to look into purchasing some quality show rings alongside this.	positive
Warranty process is misleading and unclear. Have asked for warranty replacement multiple times and only received automated responses.	negative
Fits in my 2011 Jeep. It is out of the way for shifting. Easy installation. Very pleased.	positive
My baby basically falls out of it if i dont seat him in a specific weird position.... i have tried everything including taking the whole thing apart and assembling it differently than instructed and it is a nightmare. I have a better swing at home (this was for my work) and would rather spend 3x the cost of this one fir something that actually does it’s job.	negative
Not pleased with this item. I bought a less expensive version and the tone feature was much louder which deterred our dogs from running away and we didn’t even need to use the shock. You can barely hear this one let along feel the vibration or shock.	negative
Best turmeric product I've tried. I got immediate relief!	positive
These filters fit my Navigator Delux perfectly and were far more economical than most others I’ve seen. Unfortunately the set I received was missing the flat round filters, only contained two large spongy filters and two square allergen filters. Disappointing.	negative
exact fit and works great	positive
I love this box, wonderful smell and could be used any way anywhere. Very sturdy.	positive
All were in great shape and work for making keychains	positive
The Spigen Thin Fit is in my rotation on every phone I buy.	positive
Starts flicker and loses brightness	negative
if i could afford it i'd treat these like daily vitamins and drink one every day. they're wonderful pick-me-ups after a rough night, and they don't taste bad (go away pepto, you suck). i'm prone to terrible hangovers and these make me feel like a human being again.	positive
Garbage! Crapped out in less than 6 months	negative
I have purchased this item multiple times with no issue until today. The box I received expired in mid-July, 2018. Nearly 5 weeks ago. Please check the dates on your box before discarding the cardboard. Very disappointed.	negative
Light quality was very low; suspect low CRI.	negative
Brought it yes ago and still using it. Though it is kind of flimsy and fragile (dents and bends really easy)	positive
The glasses are beyond cheap and feel almost paper thin. Multiple literally cracked while hand washing them.	negative
nice hat keep my head and ear warm without worry about the wind	positive
Excellent device. I was really skeptical but it works on my Aussie. He may bark once or twice but then the alarm goes off and he knows no more	positive
They work, but they do NOT fast charge Samsung S8	negative
Cookie mix sticks to mold. Then when cookies cook, design disappears. I bought 2 sets, received another for Christmas. I like the cookie press kit lots better. You squeeze the cookie dough through a syringe with a decorative design.	negative
My sister says it helps her knee pain! 👍	positive
This battery has not live up to my basic standards. On a full charge it will last an hour and a half and drop without warning.	negative
Love this case very functional	positive
I like this journal but I took a point because the useable paper is a bit narrower than I prefer for a sketchbook. The paper quality and the price are excellent. While I do not think this will replace my go to travel watercolor sketchbook, I would not hesitate to pick it up again in a pinch.	positive
The fitted sheets will not stay on the corners of the mattress. Each morning I have to retuck the corners. I do not have a very deep matress, the elastic is weak.	negative
My grand daughter loves it!	positive
They appear to be good quality. They work good. I haven’t tried push them to the limit, but I will order another set for the house.	positive
The frame was lopsided, returning it. =(	negative
The motion detection is great on this camera. We are capturing wildlife, including red fox and black bears. Clear pictures.	positive
Easy install, did not need to remove the bumper. Be careful with the clips on the wiring, they break easily. Great product overall!	positive
Great price and fit well for longer, thin baby.	positive
This speaker is great. Its bigger than expected...a little larger than the palm of my hand. It'll fit into my leggings pocket, but it has to be in the same pocket as my phone or it'll start to lose connection. It has a nice weight and durability to it and you can't beat the waterproof factor, but the lack of Bluetooth range is incredibly poor.	positive
I have been really enjoying this posture corrector. I have really bad posture this helps me to keep my pastor upright. It is very comfortable compared to most and is really well priced.	positive
Does not reach out as far as my stock antenna	negative
This is not an authentic Celine. I have an authentic one and is a lot different. Very disappointed. This is the first time that happened with me at amazon. will be a lot more careful next time.	negative
MADE IT WORSE!! Be careful with this product! It literally burned my skin and caused worse spots! My dark spots got darker too! HORRIBLE EXPERIENCE!	negative
I really really want the Biolage Matrix Smoothing Crème in the green tube but can't find it anymore :( However, this combined with a few other products works just as well maybe even better	positive
This item is Awesome! Works wonders while driving.	positive
These work better than the wax that are awful to change and keep clean. The scent seems to last longer and not over powering,	positive
The design is lovely, but I was missing a few screws and had extra screws that I did not need and could Not use to replace the missing ones.	positive
Just open the package and the “new “ HP Cartridge box was taped closed. When I open the box the cartridge was already broken into the protective covering was open. And the cartridge does not work.	negative
Zero stars... I only recieved the blue ring. The image makes it seem as if I would get all three...	negative
It arrived on time and in excellent condition.	positive
These people are crooked and they steal your money and you can't get it back	negative
Love these! I’ve already put them in several containers to use as lighting. I can’t wait to use more!	positive
Have had this on for maybe a month and the color is already chipping off.	negative
Initially, these slippers felt a bit stiff, but were still comfortable. After walking around in them for a while, the memory foam created an impression of my foot. The impression seems to make a custom fit. If you accidentally put the slippers on the wrong feet, the foot padding feels stiff and bumpy. I might purchase them again, but I prefer a memory foam that’s a little more fluffy.	positive
There is no way to replace the collar it comes on and it does not stay tight. Within 5 minutes of my dog wearing this it saga down so far it becomes completely ineffective	negative
Very nice, just as picture.	positive
I purchased this item from Amazon. It was cheaper then buying it from the original site. What a mistake! When I received it I thought something was different. This product has been tampered with! It smells like lotion, the original has no scent. I ordered directly from the company, received it today. As you can see in the picture, the one I purchased from the Amazon site has a larger hole. Whoever is supplying Amazon with the product has replaced it with regular lotion. I will be contacting Amazon by phone to let them know!!	negative
The massage is just right. Put it on a chair in the office. Relax during your lunch break.	positive
Beautiful velvet kimono! I love how the flowers are see through. A few errors with the fringe at the bottom, but easily fixed. Overall, I would recommend.	positive
Functionally it's fine, but it has a very unpleasant odor. We have aired it out for two days and the odor is still there.	negative
Best balloons we ever bought! They do not deflate at all. It’s actually been over one month and a few still hanging and fully inflated. Very beautiful as well, full set makes room super festive.	positive
It’s as cheap as anything. Falls apart as soon as you get it wet.	negative
Unfortunately my pen is leaking like crazy, total mess whenever I take it out of the case after being stored for a couple hours.	negative
Getting it installed was fairly straight forward. Someone younger and more flexible who doesn't have arthritis in their thumbs would have an easier time 😄 But once they are on, they are really nice and don't appear to wrinkle up like my previous ones had a tendency to do.	positive
A warm hearted chick flick. Coming of age, life changes, believable characters. Highly recommend!	positive
When I got this car, it was so small. Its better to get it for a 3 year old instead of an 8yr old.	negative
This was a perfect fit right down to the pre-positioned ABS cable clips. I bought a new torque wrench as well to make sure I had a calibrated torque setting.	positive
Was a little worried that my cats would not warm up to this fountain, as it was not similar to the they have been using the last 2 years, but they warmed up to it right away. I like the design and how quiet it is. Bonus is a night light.	positive
I did not get this palette and i ordered it but amazon helped me get refund which was great. I will repurchase and i hope its like the reviews	negative
Unfortunately I’ve tried several times and couldn’t get any bulb in the pack to work at all.	negative
Bought it for a gift. She loved it. Be aware that it is plastic.	positive
Product came in damaged!!! Some pieces have dark spots on them. One of the corners was smushed.	negative
Oh my god. I had no idea nori scaled up in quality like this. Working with it you immediately notice its fragrance and what this product brings to your sushi. I loved it.	positive
There was no raspberry or half and half as described. Those are the two flavors we wanted the most. very disappointing.	negative
The card stock itself is nice quality, however saying that it is “sturdy” is not quite accurate. I ordered this to create baby shower invitations, however the card stock is not thick enough. Instead, the invitations looked cheap because of how flimsy the paper was. I do not recommend the 110lb paper if you’re trying to make cards or invitations.	negative
i gave it away after one use.	negative
Sturdy construction. Warm. I love these. 4/5 stars because when the mitten is fully engaged the fingers are a bit cramped	positive
I bought it to try to establish healthy grass. In only one week my grass looks better.	positive
I like the love between the characters in each book, but each story is the same. They have an instant connection when they meet, they either try to stay away from each other or be together, there's a big issue, one almost dies or get injured, and they live happily ever after. The only difference is of course setting, main characters, and the conflict. But they're pretty much the same.	negative
Good product, could be even more useful if you make the frame taller. (:	positive
I love these! I wear them on the plane & they work perfect. They’re also really good for noise cancellation! Definitely recommend BUT I only got one pair... I really wish I could’ve gotten another one!!! Anyways, beside that, I really do enjoy them!	positive
I order 20 pic and receive 19 can u plz send me 1 coz I paid for 20	negative
This is an easy to use and easy to handle apple corer and cleanly removes the apple core from any apple	positive
This stuff did a great job of cleaning rust stains out of my sink.	positive
This moisturizer is amazing and doesn’t break me out. My only issue was with the packaging - or lack thereof. The moisturizer was basically just put in an amazon prime box, without the actual box it comes in from First Aid Beauty. Because of this, the outside was dirty. This feels really unsanitary considering the fact that this is a pump bottle w/o a protective barrier to peel off.	positive
Loved them for 3-4 months, now after winter only half are working.	negative
This product isn't half as good as my previous one. The strainer flips up every time you pour grease in it. You have to hold it down with a fork with one hand while pouring with the other hand. Don't waste your money.	negative
For me it works better than the name brand. I can see it in sunlight yet privacy still works.	positive
It was not the whole thing	negative
These essential oils arrived speedily, were packaged beautifully, and were just what I was looking for to fill my home with healing scents. All of the oils I ordered came with an instructional booklet and helpful labels. They are practically perfect!	positive
The light and magnifying glass is awsome I really like this concept. However I am very disappointed in the clamp that holds the light. This is made of plastic and the light it's self is heavy to heavy for the clamp it will not hold the light. We had to modify it with screw to hold it to a surface. If the clamp had been made of steel this would not be a problem.	negative
When I received this book the first 68 pages were missing. Absolutely unacceptable for even a used book. Makes no sense why it would be shipped like this	negative
This product took a very long time to arrive. They were hard to set up and don't work that well.	negative
This product arrived damaged in more than one area and was missing the USB charging cable. Obviously this company does not check product before sending.	negative
Love the item but one of the posts was a tad bit too thin so the earring back kept falling off. I replaced it with plastic tighter disc back but it fell off too and I lost 1 of the earrings.	negative
It is very nice looks great!	positive
Greetings Amazon. In the advertisement it says that there are 3 packages of 3 sheets for $ 9.95 And when it arrives it is only a package, I did not think it is 1. It is very expensive 1 only package for that price. If I had known, I do not buy it. Thank you I expect your response immediately. good day	negative
My 4 year old daughter and I were really excited to get these hair ties. Unfortunately they are not as pictured! They are very small!! Even for a younger child. We only received two with the polka dot material and NO striped ones. The others are Hello Kitty, Mickey Mouse and weird fluorescent florals. I was very disappointed :(	negative
Nice inexpensive shaver. Not the closest shave, but good for money,	positive
They work but the internal rechargeable battery doesn't last long enough to play a game, they also look and feel pretty cheap	negative
Found it had 3 pin hole leaks as soon as the water was turned on, thankfully Amazon is allowing me to return them	negative
My 3 year old loves it! Thank you! PS could be a little bit cheaper...	positive
Nice and bright. Replaced burned out halogens. Would order again.	positive
"We are tall and like a tall bed so we added this under our traditional 9"" box spring. It was super easy (and really cool) to 'assemble' aka unfold. Zinus products are just the best!"	positive
It actually works! Thanks from the fine hair girl	positive
Good flavor variety and came fresh in a sealed bag. Chocolate was intact even with the warm Florida heat.	positive
My boys (ages 4, 7, and 10) LOVE these books! They are really into graphic novels and they love the Warriors cats	positive
Absolutely love the color! It attracts a lot of attention & compliments. It was easy to attach. I will continue to monitor the band to see if it develops a bubble & if the leather detach from the band like the other brands. So far, I am satisfied.	positive
my granddaughters loved them with the bracelet I put in	positive
I'm 5'9 and it was longer then I expected which isn't a bad thing but I did alter it to fit the length I desired to work with my dress!! It's simple and I love it!	positive
Wanted to like the item but the posted sizing is off. My hiking partner measured well within the M size but was too tight around the chest. Returned and ordered a L and then predictably found the neck size much too large. Disappointing.	negative
My husband and I use this charger daily and it works very well. The back slides up and down so we can view the phone in tall or long mode while it is charging.	positive
Happy with purchase. Good price and they work well	positive
If you have a dog who gets bored quickly with their toys, this is a good purchase. However like most rope toys they are not indestructible.	positive
These lights are amazing! I love the ambience but don't like the open flame option or the constant change of batteries and safe disposal of said batteries. Finally found a USB charging candle. They hold a long charge - easily up to 18 hours - and charge FAST. They are bright and flickering. I love the magnetic option but honestly haven't used it yet. Definitely worth the purchase. I would buy more if they had a bigger size option.	positive
Very cheap quality. Not what I was expecting.	negative
I failed to notice that this was a 3 foot line. You do NOT want only 3 feet for a tap. 5 feet minimum or you are going to be pouring lots of foam at normal keg carbonation pressures. Beyond that it's good quality, but just too short.	positive
I'd like to return this as it doesn't work for me. when I go into amazon to make the return there is no option	negative
"Easy to use with pen, pencil, or thin-line Sharpie. I'm using them far more than I thought I would to put at the top of music I want to play. These are great if you're using ""chord hacks"" and can't remember the shortcuts."	positive
I like the wig itself because of the fullness BUT it looks used!!	negative
It's alright, but it does move in the chair.	negative
This was a horrible little bed frame. It was about 5 inches narrower than my mattress and the mattress slide all over the place. The middle supports do nothing - they don't stand up perpendicular with any sort of use. Forth, after less than a year of light use it completely fell apart. If you're looking for a good cheap bed frame I recommend Zinus Sonnet Metal Platform Bed - It's worked out great for us.	negative
Very nice lights, easy to handle & easy to use!	positive
Was not in the best condition and Electronic code has already been used!	negative
Like the product. Needed security for my Kindle Fire	positive
Cute but very very veryy small. I used them for a sorting hat selection. The sticker was also not very sticky. Most of the guest lost theirs within an hour.	negative
I don't have a huge butt, only average I think, but these things have such a short crotch seam that they ride high and are not that comfortable. I am usually a size small, I bought the medium size hoping for more room. Not to be had, they are very tight, I would not buy them again.	negative
The only issue I have is the user interface. They did really well on everything, but when I turn off my computer first, it goes into a searching for input mode, during which I can't shut it down. So I have to climb back and unplug it. Am I missing something?	positive
Velcro is coming off already, daughter loves the fit but securing shoe is now a challenge.	negative
Way short for a medium..I recommend buying a size up	negative
I used these to create a charging station for student phones. I love that they have multiple ports but I hate that they are bulky (although there is no way around it). I was only able to get 3-4 on a standard surge protector, but I’m happy with the product. I have not tested their strength yet.	positive
Hair clips are back in style and these are perfect. Add them to your formal wear or use them everyday. They were surprisingly larger than I thought but still look cute. Plus you can keep them in the box they come in	positive
Element worked great and was easy to replace on my Kenmore dryer but the thermostat was not the correct replacement part.	positive
This is a really cute book and my 1.5 year old was super excited to get it for Christmas. However after having it for only 2 days it already came apart! Disappointing.	negative
These are quite solid knobs. Only reason for 1 star off is that in the margin on the face of the knob there were quite a few that had metal splatter under the final finish. Probably only the installer would notice but in this case the installer is doing the rating too.	positive
The seat cushion felt like pins and needles with no real sturdiness underneath it. It felt as if I were going to fall through the crevices every time I moved on it. Having. Mild scoliosis, this was very uncomfortable after only a few minutes. It was returned as it did not suit my needs. The size was not an issue nor was the color. It seemed like it would have been a long lasting material over time and washable too.	negative
I found this book to be trite and hard to read. I finally just gave up and moved on.	negative
I loved this book so much. I kept it alive on my Kindle so it will be handy for a reread.	positive
While they appear sturdy, the glass is actually paper thin and they break easily.	negative
I am very disappointed that I am unable to charge my iPhone or iPad. You get a message that says the item is not supported. Would have been good to know that before I bought this. I hope to return it trouble free.	negative
Well made, quality product	positive
The adhesive on the back of this is crap. I used liquid nails to keep everything in place, if I ever have to remove these I’ll know that I’ll be sorry. Lol I originally bought these when I re-did my bathroom to use as an accent wall, I was worried I wouldn’t have enough. I actually had a lot left over, enough to put down in my laundry room. The floors look great and now I feel I’ll have to paint the laundry room to make the rest look as good as the floor. Ha!	positive
When the grill brush arrived, the quality looks much beyond my expectation. The bristle looks very strong. And after I used it to clean my grill racks. It is very easy to clean all of the dirty areas. The long handles feels good. I like the storage bag which can hold the grill brush and keep somewhere I can always find it.	positive
Super strong but hell on the hands. Not comfortable at all!!!	negative
These would not stick to my console and thus would not work as intended. I have cut and used like a magnet in other areas. Still the price for what I ended up using it for, is disappointing.	negative
He product is great and functions exactly as described. I think we’ll be using them for a good long while. The company was a little weird, sending an offer for extra lids then not following through. It seemed like a scam.	positive
These are good quality pants and I can tell they are warm and definitely waterproof. My biggest concern was sizing. I ordered a large (5’6” 140lbs) and they fit just fine... I have plenty of room to wear another layer under for my trip since it’s going to be very cold. They don’t look very flattering though! But good enough for snow pants.	positive
Was way smaller than what I thought it would be. It's not very sturdy either.	negative
Spiral effectively holds in the ground but plastic piece isn’t well made and breaks when turning spiral into the ground..	negative
Nice quality materials. Barely able to move mouth as my adult hands don’t really fit in head.	positive
It tasted good, suitable for younger folks and those who don’t have weight problems. For myself, I would just nibble on one, just for treats. Tastes good! My delivery was sent to next door because they rent and the landlord didn’t put up a door number. The delivery guy somehow thought their duplex unit is an extension of mine.	positive
Used this product for a float in a parade - ended up having to buy other pink heart foil balloons beacause the pig heads were missing and the latex balloons didn’t float with helium. We got by, but I was planning to order again at Christmas but will be passing.	negative
This bra looked great when I first tried it on and seemed to fit great so I ripped the tags off and washed it. Turns out, the underwire is BRUTAL upon second wear and I am ready to trash it. Such a bummer!	negative
Greatly recommend to buy! Love them 😍	positive
"It is smaller than I expected, despite reading the description. Bought for cats, who insist of having a blanket over it; defeating the purpose for me. It does get quite warm and needs to be monitored. ""Someone"" in the house knocked a pillow onto it and it didnt get shut off, it altered the color of the pillow and could have potentially caused a fire. That isn't anyone's fault but ours, just something to know. The blanket that came with it is laughably small and perfect for a kids toy."	positive
I ordered lemon-lime tootsie pops, the package label also said so but I received lemon tootsie pops instead!	negative
They were perfect and sturdy. Some people at first thought that they were metal.	positive
I gave this nice suit 5 stars but now have found that the bright color fades dramatically in the sun & pool	negative
exactly what I was looking for, Thank you!	positive
It would not stay attached to the tv, the next day, it was hanging off of the tv. I had to use take to hold it which is not what I was expected.	negative
Just as they were pictured.	positive
They arrived all melted together	negative
The brush works to style my hair. It works great. I like the way my hair looks, but I find it leaves my hair with some frizz. Maybe is because I need to add some product to my hair before styling and not the brush.	positive
Phone fell on the ground and not only did this glass cover shatter so did the phone screen. Not protective at all. Fell from pocket height.	negative
This is such a great decanter set. I cannot believe how nice it is for how reasonably priced it was. Definitely worth the money.	positive
This product is USED!!! I am returning! Pieces and manuals missing!!!	negative
I love the color I got...it's more of a teal than green and really gorgeous. The only thing I wish was different is...could you make the plastic window clear so you can see through it...I like to put my driver's license in these slots. Enough credit card slots for me and I like the size.	positive
I love this kind of container, but these are made with cheap zippers with tiny pulls that dont want to behave when zipping around the corners. I've learned to really hate these bags.	negative
Did not work for my item that did not come with a recharging cord 😟	negative
Color is darker than I expected but the coverage is great . I mix with a light foundation	positive
Orange not bronze. Two glass panels broken and you have to assemble. No screws. On/off press button is not discernable from off to on- but its a good size. This is not a $100 light, but you knew that.	negative
Terrible... I painted my nails and my friends and the next day they were all bubbles and started peeling day 2. I am returning	negative
The product is good however the company sent me two right wrist wraps. Which makes it very difficult to put on. My friend had ordered this product and didn't have any problems. I am unhappy with this.	negative
they didn't deliver bow when they said they would. still waiting on it. 4 days past the date they told me.	negative
It came with a defect! How can I return it?	negative
The usb cable that came with the unit did not work. Also, the light is always on and very annoying. I don’t think it’s well designed overall. Extra star because it works.	negative
If you want to recover fast from you workout Cellucor Alpha Aminos Will do that, you can't go wrong with this product, great tasting and fast recovery.	positive
Smaller than anticipated although my daughter still loves it!!	positive
omg is what you will say when you see this ,it very filling.I didn't think i could take this but with lube it went in,had to start slowly and enter only a inch at a time but after a few min wow.Would highly recommend. for beginners though.	positive
The item had some kind of dried up liquid on the carrying case. I could not allow my daughter to touch it. The stand itself was scratched in several places. I think the unknown dried up white spot is a deal breaker for me	negative
The headline said it all.	positive
Did not help and actually did the opposite. Maybe a defect in manufacturing?	negative
Good clips. Works well	positive
There is a dent in the box. None of the things inside are sealed and there are particles of dust on most of the disks. I find this strange seeing as how it was marketed as a NEW product. It seems however to be used.	negative
I bought the black vers. and I love it! Mine has loads of space, it's very soft, and it's much higher quality than originally anticipated. The lining seems sturdy, and I have no complaints thus far! Definitely worth buying!	positive
Needed an inexpensive replacement for a broken model. This fit the bill. Works as it should.	positive
The product was as described and arrived in the time noted. Thank you.	positive
Keyboard is pretty quiet. The windows key stopped responding after less than a month. I use that key a lot so that's a huge bummer.	negative
"Purchased this for a ""shared"" car, but the connectivity is sporadic. Sometimes works fine, others no audio (I can hear but connection cannot hear me. Would not purchase again."	negative
unstable and keeps on collapsing	negative
I haven't noticed much of a difference using the vitamin C on my face. I've been using it about a month.	positive
Plugging in a USB is a little stiff but good product otherwise	positive
These are great and very comfy... However I have them away I love leggings without the actual waist band. Not sure if that makes sense... But these have a waist band in that just squeezes my fat a little and makes me uncomfortable. Otherwise I would reorder these.	positive
"I love everything about this cell phone holder but it arrived with a almost 2"" indented scratch right across the front of it. I would normally return it but need the protection of my phone for a trip I'm leaving on, so I don't have time to deal with a return. Very disappointed at the lack of quality control of the product before they ship it out."	negative
Works for about 2-3 min before reporting error on iPhone.	negative
I don't know what's wrong with mine, but on more than one occasion the screws get so loose that I can't unclip. Even had a local bike shop check my set up and they couldn't figure out what was going on, even after loosening pedals. We figure these are just cheap options	negative
Gasket didn't fit properly	negative
Simply can't live without it! It makes life fun!	positive
This diffuser is perfect. Very easy to use. it can automatically change light. or it can fix light color. or no light. It’s great. My favorite is that it is made of glass. the effect is very good. it will run for a few hours. I really like it.	positive
not easy to apply. Not easy to peel off. Not good adhesive with very low weight capacity	negative
2 of the 3 pack stopped working with in a month!	negative
For the price of $20, buy them! They're not the softest, but are very nice. The pillowcases are nice and crisp, which I love. I'll buy again.	positive
Absolutely nothing changed. While my little girl doesnt have a strong smell,I thought I would try something to decrease her animal scent a little. Honest doesnt smell any different.	negative
Cute little candy dispenser , wanted it for cashews but use with m&m too. Works fine sometimes candy gets stuck. Had almost a year still doing it's job	positive
I got this Neato D7 about 2 months ago, I hate it. I wish i can take my money back. 1- Always get stuck so i have to pick up and put back to the base. 2- Don't clean well under the table. 3- The battery is having some issue so i have to wait until Neato send me another replacement.	negative
When he is on hes good, just isn't on much in this show. This just turned into a derp fest political rant. Not only the Trump rants(which were not comedy bits) but just generally a lot of ignorant SJW agenda pushing BS mixed in to a majority of the bits, really detracted from the show.	negative
This stuff does exactly what it says it does.. Removes tough bathtub scum and grime	positive
An exciting read that kept my attention.	positive
