text	label
音质还行，但充电后第二天就开不了机，蓄电池严重问题…有朋友知道怎么投诉亚马逊，耳机充电后放置一天就开不了机，商家无反应？？？	negative
开声地摊音质，煲开也不好听，还没有苹果小白兔音质好，佩戴一般，打球带紧后耳朵会涨，连接真是灾难，在公共场合无限断连，卡顿，感觉只是个半成品，以后对jbl耳机说再见了，买了ie80s了，jbl的音响还在路上，希望不要变成jbl黑粉	negative
物有所值。超级好玩。孩子只有一岁半，很喜欢拿着大鲸鱼到处咬咬	positive
整体的装订印刷质量都相当不错！是我见过截至目前出版的所有纳尼亚版本最好的！推荐购买！要说美中不足，就是价格还是稍贵了点！	positive
物流速度很快 不到一周时间就收到了 包和图片上基本一样 很实用 也挺能装的 就是线头比较多 包身正面有点歪 可能是运输过程中压的我希望撑撑可以恢复	positive
怎么说呢，就是这个皮带的做工总体还是符合这个价位的，但也不要想的多好，一分钱一分货！别人评论里的小瑕疵、简包装都是事实，感觉评论的都很中肯！皮质还是有些质感质感的，我这一条Italy产，本人2尺4的腰围，买的85差不多刚好	positive
5月29号到6月6号，9天时间，今天7月7了，还在运输途中，真是溜得不行	negative
之前用的是送衣服的钱包，不过比较接地气，有透明的口袋放身份证刚好。这钱包就不行了，毕竟老外不需要身份证。 我放了6张卡和20张纸钞就有点合不拢了，零钱包用处一般。	positive
买电子书，连电子发票都不提供。打电话，说可以邮寄纸质发票。只能挂号寄，半个月能收到。但是如果寄快件，邮资要客户承担。	negative
收到货，打开看男装不新，为什么又过小不知道发货时发错没有。	negative
尼德合作的快递好坑，我花了十多天才收到。。。椅子还不错，没有让我失望。	positive
上一次在官网上找的天猫官方旗舰店买的试用，喝起来比这个味道浓，这个很淡，不过查验证码是真的，但感觉不是那么真	negative
乍一看加州，还以为进口呢，结果是已经变质的国货！ 打开一吃，哈喇味很重，已经变质了！ 看好多人评论说已经变质了，我没太在意，心说我能那么倒霉吗？结果真是不行啊！买来了就是哈喇了，不能吃了！10块钱的东西，也已经开口吃了一个了，也懒得找客服换货了！这次购物体验非常不好！非常不满意！	negative
儿子好动,对这些东西都比较好奇,他爱看我也宽心,很棒的一本书	positive
看书还是不能看头衔看包装，实话说买的便宜又精致的小绘本内容上更有趣更有想象力。	negative
之前还担心容量太小，到手了用了下，放在包里刚刚合适。保温效果也很赞。	positive
这套书读来非常有趣味和涨知识。以前在微信听书中听了一段时间，决心买套文字版的细细品味。	positive
今天收到了货，明明是要带在右边的，发过来却是左边的；而且包装明显有人动过的痕迹，打开一开，没有数据线，没有说明书，里面的包装很邋遢，耳机明显有人动过的痕迹....我彻底的无语了 打电话给老板留在亚马逊上面的电话，根本就打不通，这种服务让人崩溃....	negative
身高186cm 体重95kg xl码感觉太肥了 长短还可以 肩部宽 胸围肥 估计穿l码就够用了 质量还可以 对得起300元3件这个价格了 退货太麻烦了 当家居服穿吧 版型不是修身的 有穿老头衫的感觉	positive
先不说质量如何，就是快递就让人想把货给扔了，就变更先收货地址，相差几百米，结果麻烦一番还不说，妈的，还来句爱签不签，什么时候碰到过这样的快递；给亚马逊反馈，商家也没反应。	negative
送货一贯准时，咖啡我是LAVAZZA的老买家，亚马逊OK。	negative
东西挺好的，就是不耐摔！宝宝坐在幼儿餐桌椅子上摔了几次就破了……破了……破了一条大缝！从碗缘到碗底……	negative
因为来自于演讲稿，其中内容相对驳杂无序。部分例子过于贴近生活有失严谨。和严谨的著作相比差距还是很大的。不过还是不错的杂文吧，有空读一读还是不错的。	positive
三本书有两本拿到书外包装膜已经被撕掉，脏兮兮的	negative
个人觉得很好看，我买的kindle电子书版，几乎是一口气看完的，内容很精彩，也很值得人去深思	positive
内页油墨轻重不一，看起来很费劲，没想到人民文学出版社印刷质量如此。	negative
评论区有些傻逼趁早滚远点，这款霜很多人说好用也有很多人说搓泥，因为搓泥就质疑海外购的东西是假货，你妈妈生你的时候是不是没给你生脑子？赶紧滚回你的大淘宝用你不搓泥的假货！还要你来充会员？？？	positive
收到货无安装螺丝及安装工具，靠背立柱明显出厂前就磕碰，客户电话无人接听，等待处理中 ------------------------------ 后来联系上客服，售后很nice，从其他库房调了配套螺丝发过来，安装过程再次悲剧，其中一条腿的内置螺母竟然没有，装不上，再次联系客服，等待处理中	negative
对于想了解社会人性的读者很有帮助，避免自己上当受骗，少走不少弯路，喜欢看刘墉的处世作品。	positive
你好 为什么我扫此款只需要378你们居然还标价990 在来一个打折443卖给买家 对不起我要退货	negative
速度慢的要命，大半夜的送到谁还能在单位等着啊。送不到就不要说今天送达。	negative
有很多实用技巧 例如简单绘画和排版 语言生动 很吸引人	positive
号码偏大，平时穿S，这款买了XS正好。绣花漂亮，颜色也正。据说色牢度不行，但是还没洗过，这价钱可以接受。	positive
收到物品包装和做工很不错，但是安装后前后摄像头清晰度真心不行。前置摄像头就白天连前方车辆的号牌都拍不清楚。后方的那个更不能形容清晰度了，只能雾里看花了。	negative
周五买的，今天发现就降价120了。如何实行价格保护？找了半天也找不到亚马逊上如何申请。 如果不退钱，就考虑退货了	negative
完全不值得买，全文玛丽苏，几乎所有的伏笔都一眼看穿，男女主各种刻意的误会，文笔也很弱。买了这本书不仅是对钱的浪费，也是对时间的浪费。	negative
唉，序言还没看完，可是真的是译的很糟心，虽然看了前几位的评论，但因为需要了解文化史，所以还是硬着头皮买了，有点看着郁闷	negative
产品质量还是有保证的，起码和香港一样保修一年。不过同时存在以往买家所说的存在按键松动问题。希望能耐用。重点！建议亚马逊（香港）更换快递公司吧，垃圾圆通，在没有通知本人收取快递的情况下竟然谎称本人已签收，什么情况？！打电话给亚马逊反映情况后，亚马逊帮忙追踪，快递员才送过来，那快递包装质量真心差！快递员还语气很差质问是不是我打电话说没有收到快递...真心希望亚马逊不要再和这种快递公司合作了，唉...	positive
佩戴时间长了 耳道难受 配对完成后左耳无声音	negative
今天收到，这产品不错，跟图片一样，无色差，质量还行	positive
试了一下，很合脚。也很漂亮，就是感觉质量不太好，要穿了之后才知道	positive
178cm 75kg M略修身 但是logo是灰色的并不是图片上的白色 遗憾	positive
2013年买的书，当时看有防伪标识以为是正品！2013年忙没顾上看，最近要考试重新看，发现错误连篇！再一看防伪标示！加热变色是吧？？？我特么打火机都快把书烧了！也没见变色！真特么服了！我这已经是第二次在亚马逊买到盗版书了！亚马逊不倒特么的真没道理了！	negative
完全是西方人的视角，有偏见！部分文字甚至有对领袖的诋毁！	negative
性价比还蛮高的，是我想要的那种全透明，软软的、连带防尘塞的外套。比之前在店里看到的什么398、428使用便宜得多得多	positive
非常好，手机充电好用，蓝牙听歌好用，蓝牙电话接听 好用，就是不知道蓝牙回拨电话咋用？	positive
不满意，要求上传身份证，上传后十天了，还没收到货，客服说7-10天，这已经11天了，骗子吧，不会再来了	negative
商家当天就发货并且第二天就送达； 产品和描述的一样可靠，很强的吸水防潮性，特别那几天下雨，非常有用	positive
老公生日礼物，用着行，就手机屏幕为什么黄？	positive
还不能说最详尽，而且内容也不多，没有看到想要做的甜点	negative
原以为在亚马逊买书买的是一个放心。可惜让人失望了，56块钱的书出现了两页页面缺损。亚马逊的产品质量也是令人担忧，盛名之下，其实难副。	negative
仅仅只是一个个的故事，除了末尾的几篇基金定投的经验，其他的。。。也就那样吧，不推荐购买	negative
奶味是要重些喃 只是到手时离保质期只有两个月了	positive
够大、给妈妈买的、包包本身一些分量、有些重、不过整体还是不错的	positive
宝贝到手后外观是和图片一样，本以为里面全是棕色布料，结果只有帽子里面是棕色的，左边口袋里面破了，自己缝好了，肘部不是皮革而是棕色布料。	positive
生不能平等，死后却可以。作者用荒诞的笔触抨击了这个荒诞的世界，读完让人甚感悲凉。	positive
很舒服，尺码偏大一些，但还好，价格嘛，比国内便宜很多，一个星期就收到货了，亚马逊海外购越来越给力了！	positive
鞋子做工较好，希望以后能有实拍图，而不是官网图片	positive
穿着很舒服价钱也便宜，美中不足才买就降价了	positive
书的内容相对比较新，翻译的也不错。排版很好看，图是彩的，很漂亮	positive
如果选择水压大的话，前面喷出来的水还热的，后来喷出来的水就变凉了，估计出水加热的功率小了点吧。	positive
14年10月份买的，2年半多点时间，今天早上泡茶，喝这发现往下滴水，才发现裂了缝。 一紫砂杯和几块钱的玻璃杯一个效果，无语。 一直首选亚马逊购物，这几年感叹电商难道是专供？ 以后还是不能怕麻烦，选实体店吧。	negative
本来怕在京东买到假货，来了亚马逊，结果发现都是一丘之貉。垃圾。 还号称德国工艺！怎么不害臊的！！ 樱桃的logo地方做工都不咋地，背后的贴纸就像是地摊货！印刷都不清晰。 懒得退货了，后面想买的人，看看评论吧。	negative
用了一个多月，每个星期都快4-5分钟，售后也很不到位，谁买谁上当	negative
封面不一致，尽管我喜欢收到版本的封面，但还是不能赞同这种不认真负责的态度	negative
给发的是拆了塑封的，封皮那叫一个脏，一同购买的好几本书不是边角磕坏，就是封皮脏。我是懒得换货从来不退换货给我发什么我都认，要是足够龟毛，我他妈换货一百次。	negative
为什么我开了一次静音模式，然后手机干什么都没有声音了。还吱吱的响。	negative
昨天下单今天到了，速度挺快，但是内容一般般，而且排版都有错误，第23页竟然跨行错误。那到手上书角上下都是坏的。失望透顶。	negative
中国制造的 鞋带很劣质 鞋底没那么软 建议去实体店	negative
试用了一下，按比例和面，压出的面有点黏。另外，清洁时有点麻烦费时，有点买的后悔。怎么办	positive
和我想得不太一样，但是也很不错了，里面还有一些插图，非常喜欢这本书以及它的电影	positive
一直在亚马逊海外购上买Clark的鞋，非常舒适，这次到货也很及时，赞一个	negative
漫长的亚马逊物流22日拍的29日还没有收到！熬心呀！	negative
垃圾快递，放门房一天后通知我。东西都坏了。看来网购生鲜不是件好事情。	negative
期刊读物，一直在订，亚马逊的价格比较实惠	positive
买卡诗的赠品 打开包装后味道很大 如其他评论所述 涂抹梳齿圆头的材料还有细丝粘连在一起 品质看起来很一般	negative
有些书 名字起的吓人， 內容很粗糙， 差太远了	negative
用了半年耳机一只没声音了。请问有售后保障吗	negative
喜欢这个味道，洗完了滑滑的，以后有机会肯定还会再买。	positive
金属边框很漂亮，系统很给力，不卡机，总的来说，优点特别多，缺点就是：充电时手机严重发热、手机在连续使用下电池极度不耐用(4,5小时就没了）！如果续航再给力些，这手机堪称完美！	positive
商品不说，配送人员态度极差！！！买了一肚子火！！态度太撇！！！简直素质有问题！！包装也烂！！简直是虐待我的书！！有这样的人配送以后绝不来买！！！	negative
买的致命玩笑30周年珍藏版包装简陋，破损严重，所以这个也不想给好评。既然是珍藏版当然是用来珍藏的啊，给我好好的包装啊混蛋，就一层塑料袋是几个意思？指望快递员都是两学一做的践行者嘛？	negative
这本书是我的如本书 一点点的都看完了 不过内容都是很基础的 要实用的话 还要自己多去练习 但是拿来做入门书是很不错的 质量很不错	positive
可能今天看来有些文章写的有点简略，但有些文章还是可以一看	positive
早前购买的为了老树的插图，内容不是现在大多数人喜欢看的。	positive
还可以，就是设计的不是很合理，没有新安怡的好用。	positive
质量很好，也很漂亮，哈哈，不错，鞋码也很正，喜欢	positive
这东西整天秒杀的？昨天前天大前天都秒杀啊。这还叫秒杀吗？直接叫年杀就好了。 另外，现在标注“直接amazon销售和发货”不可信，亚马逊信誉真的越来越差了。明明是“直接amazon销售和发货”，居然是厂家发送的。 而且评论页面也是厂家直接管理的，我这评论基本不会被厂家通过、显示。	positive
收到了，非常给力，质量及做工都很好，这款的材质不错，保护套颜色很漂亮，套上刚好 和店家描述的一样。挺满意	positive
是我喜欢的牌子,但是吊牌没有跟衣服连在一起,可能是别人试过了的,所以只给了4个星.	positive
第二本大鹏的书，觉得还不错，就是不喜欢快递，显示已经签收，我没收到。快递没电话和信息通知，要我联系卖家才知道书到了大堂	positive
图书刚开始都是讲安装之类的图解，用处不大。感觉概念太多了，实用性不强。	negative
换掉电池之后，手机充电的时候打不开，一直过一下震动一下。开机时开机不了了！请问卖家应该怎么办？	negative
质量不错，就是贵了点，有两个配件稍微松了点，容易掉，4岁宝宝玩正好。	positive
OKR的逻辑可以清晰知道，问题最大的是团队如何对OKR达成一致，能否发挥大家的主观能动性，能够主动设定更高的目标；同时，如何能够让薪酬跟OKR不挂钩。我达成了一个关键结果，不给薪酬奖励？？ 实施面可能还会有些问题。	positive
质量太差 用了一年就坏了 拿这套东西在维修，他们判断东西的好坏实在太原始，直接通电，看是否正常，结果换了电动牙刷杆，充电器也有问题，害了我跑了多躺，难道飞利浦维修点连一个万用表也赔不起吗？！	negative
一点哲学的内涵都没有~ 对不起这个标题 ，失望！！！！	negative
2月3日买了三罐，228一罐，现在169一罐，这奶粉到底是真是假？	negative
商品不错，快递师傅真心差评，在楼下大喊大叫，也就算了，让让他直接放窗口，下面的平台，可以让他省时间，同时我在下楼。到楼下时，发现书扔在地上，问他为什么丢地上，不是有平台嘛，突然张口很凶的对着我喊，你什么态度？到底谁什么态度了？真心奇怪。	positive
不谈内容，给我一本旧书是什么意思，各种划痕，不能忍。	negative
书不错，已经看了一遍，虽然书名说是互联网思维，其实还有让你知道怎样去为自己工作，不过里面有很多的关于国外一些app应用的提及，我没用过，也没有可以使用的真实环境，不知是否真的好。不过我没有从本书中得到互联网思维的一些新奇的耳目一新的创意，本书比较深入的介绍了不在公司办公，不定时工作，自由职业者等的一些特征、想法。	positive
怀疑是假货因为根本就没有国行好用，大家别买	negative
亚马逊发货的，但是不是正版，和以前买的新东方的书完全没办法比，纸薄发黄味道特别大，绝对不可能是正版。没想到亚马逊发货，花了正版的钱买了质量极差的盗版，以后不会在亚马逊上买任何东西了	negative
挺喜欢这种简洁风格的桌子，上下都是书架，能放很多东西，靠墙会稳固一些	positive
买了英语5和7，肯定是盗版，因为印刷质量实在是太差，字体不清楚不说，5的有些纸张居然是连在一起没有裁开的，有些的字高低不一歪歪扭扭的，怎么看着像手写的。。。已经不是第一次对亚马逊失望了。	negative
想换个屏幕大些的手机，正好看到促销活动选择的，性能比想像中要好，反应速度感觉比正在用iPhone还快，屏幕最满意了，使用了几天没有发现网上说的WiFi网络问题，电池正常使用待机一天左右吧！系统优化非常好，流畅啊！.说点缺点:音量和电源键松，晃动有响声，触动感没有苹果手机好，电话卡弹出架焊接点不牢固，真怕那天换卡时损坏，希望下代产品改善，价格可能决定产品质量。	positive
非常美味，对于狗狗来说。闻起来很香。质量超好。	positive
等了比较久，书店客服说没书了，退款给我，早知道买其他家的了，耽误时间。	negative
比较适合初级入门的同学学习。 第一篇讲授基本原理，第二篇讲授具体合同应用。 是面向工程合同实际应用管理能力培养的好教材。	positive
挺好的，线也足够长，比较小巧，需注意电压电流是否匹配	positive
包装简陋，东西还行偏小。（以前从不去评价，不知道浪费了多少积分，现在知道积分可以换钱，就要好好评价了，后来我就把这段话复制走了，既能赚积分，还省事，走到哪复制到哪，最重要的是，不用认真的评论了，不用想还差多少字，直接发出就可以了，推荐给大家！！）	positive
卖家发错货了，给我发了一个便宜的类似手表，信任亚马逊所以我没打开验货就签收了，我不知道这种商品居然不能退换货！很生气，最后没办法联系客服给我补了21的优惠卷，但是心里还是不舒服，毕竟不是我买的那款，四百多的东西最后因为卖家发错货我只能自己打碎牙齿自己咽	negative
老板，书很好 为什么我要求发票 却没给发发票呢	positive
图大小了，不清晰。导致每页都要放大，太影响效率了，眼累，心累，手更累。读书投入最大的是时间，这等于让读者浪费太多时间在一些无谓的操作上，太愚蠢了。	negative
用了快两年了，名不虚传，天天背。拉链头漆有些磨损，面料里料背带和新的一样。	positive
按照亚马逊智能推荐的尺码买的，过大，还不管退，有本事别推荐尺码。	negative
错别字 真的很多 很多 多 ....... 上传一处 你们随意感受一下	negative
买下这个锅已经一个多月了，收到时翻遍了所有的包装，也没看到锅盖把手，向卖家反映了无数次，开始叫我拍照片，把照片发过去后经过几次交涉，说会补发。过了半个月没收到，再次催问，说已经发了要催快递，又过了半个月，再问，又让我发照片！一个没有锅盖把手的锅根本没法用，一直扔在一边。只想问问卖家，没发就没发，为何要欺骗顾客？是舍不得几块钱的快递费而不肯寄，还是以为所有的顾客都可以忍受这样的忽悠？这样的服务如何赢取顾客？你们只用一个本应配齐的配件钱失去了一个顾客的心。	negative
还可以吧，刚到，还没细看，不过书的装订质量不是很好，封面上还有胶水。	positive
我用此锅做饼、做锅贴，很好用，受热均匀。炒菜没用过不知道效果。	positive
人物很丰满，很令人倾佩，但我觉得作者没有更详细的叙述，一年一章太过于潦草了	positive
看着觉得很不错，，希望会有用，，会坚持看看！！！需要的人赶紧入手哟	positive
第一次在亚马逊上买书就出现问题，明明拍的是上册＋下册，结果只发上册，付款和沟通也很麻烦，以后不会在亚马逊上买东西了，太麻烦还出问题。	negative
收到第一次买的裤子，只能说 他妈的，真心不错，以后就亚马逊了	positive
第一次在亚马逊买东西，就买到了洋垃圾，真是像其他买家说的一样，穿了一回，竟然开线了	negative
第二天就收到货了，速度快！内衣质量很好，手感不错，推荐。	positive
好像买了这套书跟直接去官网注册一个帐号没什么区别，反正看视频都是要钱的。 有一本书被弄坏了	negative
物流跟蜗牛一样慢，等得黄花菜都凉了，退货算了。	negative
这本书差了第七章内容没有，少了30多页，太不负责人了，打了出版社几次电话没人接听，换都换不了，请大家慎重购买！从90页直接到了123页。	negative
亚马逊的快递，如风达服务真好，一个电话都没有，说联系不到。还有什么超出运范围？人家都送京东，淘宝都能送到，你送不到？如此大的网购平台物流如此之差也是令人叹为观止。	negative
不知道是不是因为是第三方发货的，书寄到后背面有一道划痕，封面有一些斑点，不过不影响阅读。	positive
第一次在亚马逊购买书，准时收到，质量可靠，下次还继续买。	positive
疑似被之前打开过的书（二手书），没有塑料封装，并且有一页是坏的，我有点不舒服!	negative
水货杯子，原标签没清理干净，仿标签也没有贴好。	negative
挺抽象的，但为了考药师，只得静心好好地看看。	positive
保持了亲王一贯的风格 问题是：爱情线完全没有了！！！	positive
耳机的效果很好音质很满意，唯一不足的地方就是不能通过耳机来调节音量的高低，不过这个价钱买到这种品质的耳机也值了。	positive
无话可说、第一次在这上面买、包装真的惨不忍睹、担心一起买的另一个、还有后台是不让上传照片嘛？？？？一张照片需要这么久？？？？	negative
包装很不错，质量也很好，要是长宽再加长一些就更好了	negative
纯粹因为好看才买的，只是因为太可爱了，好不好用已经不重要了	positive
经过师傅认定这家店里的龙头是假货进口进口是6分国内是4分这货就是4分	negative
垃圾，下个软件根本就扫不出来图，就这两本书也敢买这么贵，骗子。	negative
说是天蓝 其实比图片上深很多 是我个人不太喜欢的颜色。但是这个价钱买到天堂伞 我是觉得值了。	positive
其他两本很好 遇见心想事成的自己这本跟其他两本大小不一样 纸质也没有其他两本好 最恶心的是竟然有干了的水渍 还皱皱巴巴的！	negative
作为一个语言专业的学生，看这本书简直就是折磨。首先不能太理解科幻在哪里。因为每一篇都只是平铺直叙，很平淡的语言；可能是有深层寓意而我不能看到吧。其次，这是外国文学，翻译过后的科幻小说，不知道是不是很多科幻的梗都在转化成中文的过程中消失了。反正对于我来说确实是没发现什么精彩的地方。 这本书看了三分之一就果断弃掉。	negative
收到后，打开外面塑料包装，拧开盖子，没有锡纸或其他密封，发霉的味道很大，怀疑是退回的商品又出售	negative
很好的底本，印刷的可以，就是油墨太差，很呛人。可恶的印刷厂	negative
鱼还不错，冻得有点化了，不过没有糙。油炸后挺好的	positive
音质还可以吧，质量就不咋地了，买来还没用多久就坏了一个耳塞	negative
包装完整，其中一本包装轻微破损，书本无破损，卖家服务态度好	positive
很帅气的棒球帽，送给小男友的，他很开心，上班的时候都戴着不摘下来，哈哈哈，非常帅气，废柴小哥jh！	positive
虽然一包量不大~但是能吃很久~因为超级容易腻味啊~！	negative
喜欢，闺女很喜欢，就是移动时间有点短需要反复再按	positive
tmd…骗子，什么鸟真皮，才穿出去一个小时，就皱成这个鸟样。将近两百块钱，艹尼玛…奸商。	negative
送人的书，你们给我发个心经，你让我如何是好？我这会是退货也不是，只能硬着头皮不吭声。麻烦你们上点心。	negative
电水壶质量不错，不锈钢内胆，烧水无异味，满意	positive
书很好哦，对小小麦田有了更深一步的了解，快递非常给力！	positive
故事很一般，没有什么高潮起伏的感觉，人物角色不够深刻	negative
收到的笔，笔身有划痕，从笔头处一直到跟笔杆接缝处，长约3.5厘米。虽然不影响使用，但是总让人心情不好。看在笔确实是好笔，书写非常顺滑，沾墨书写也不断墨的情况下，我也懒得换了。不得不有个疑问，快递的包装完整无损坏，里面也没挤压受损的痕迹，难道是各地返厂的货再销售？	negative
这个牌子的玩具买了好几样 总体感受：很方便，设计很巧妙	positive
我精心挑选了很久的机器，很快就收到了，亚马逊物流配送速度特别快，服务也特别好。我立即把机器拿出来试做美食，我做了一个红豆豆浆，我先用锅子把红豆煮熟，然后再加上热开水，放到机器里面打红豆豆浆，打出来的红豆豆浆，完全无渣，非常细腻，口感特别好。而且商家的客服特别热情哦，买的这款机器，真的好极了。	positive
一开始看看还行，觉得自己是应该采取措施改变一下以往的充电方式，对采用的工具也应该有所调整，但是后面的内容基本上就是泛泛而谈，没什么可操作性。	negative
一直相信亚马逊自营的产品！这次竟然买到了假货！里面全是硬硬的小颗粒！我老婆用了脸上过敏都是红痘痘！联系了亚马逊在线客服！让我拍照片！我拍了发给他们！没了音信！我打电话给客服说元旦休息！休息过后给我答复！这都很多天了！一只了无音信！垃圾！亚马逊越来越垃圾了！	negative
没有封皮。一层灰，质量还可以，没有破损，习惯好评	positive
书是喜欢类型！这次价格给力！亚马逊现在免运费的要求越来越高了，看了公司有情况了？包装一般般，还好这次送到时书和包装基本没什么损坏。	positive
2/24日拍的货，到目前为止3/8日没有收到货！信息不及时更新，还一直停留在2/28日信息，已经3/8日了！信息说3/6日晚20：00之前送货完成，可怎么没有收到货，请给出一个合理的解释，这次购物，糟心透了！	negative
灯很简单大方，安装方便，底座稳定，还可以夹在桌子或者床边，非常灵活，配送也是一如既往的好	positive
看起来和历史教科书没有什么区别。还不如看历史书来着，起码还有点插图……也是难为作者了，码了这么多字，真不不容易。	negative
质量太差，穿了一天洗了一次就全变形了，领口都快成低胸衫!	negative
非常短的3篇短文，称不上是一本书。简单来说就是不需要详细的分类，只需要使用云计算服务（电子邮箱和云服务加上搜索引擎）就可以了。比较失望，原本是想get一些如何结合互联网和应用程序来实现个人知识库的技能，但这本书不是，并且理念也没有什么可借鉴的。	negative
比较全面辅食的一本书，确实花不了多长时间去做，而且纸质不错	positive
东西非常漂亮，保温效果好，一如既往的喜欢	positive
里面有很多故事，作文比较少，不属于单纯的作文书	positive
文笔应该不算非常差,但没什么特色。 疑心这类书很多,估计写起来有一定套路,虽然我不怎么看,实在不觉得能说好。 如果真喜欢哪一个,我会单独找写她的书来看,最好是她自己的文字，或身边人的评述。一本书写一箩筐，一小篇写一个人一生,毕竟粗浅。且是后世之谈。 如果没有 治愈你 那些东西,可能打三星。	negative
红灯一直闪烁，打亚马逊客服表示，海外购商品自己联系品牌方……OK，明年不用买prime了。亚马逊在中国被淘宝京东吊打是有道理的啊	negative
我的书直到现在都还没有收到！怎么评！一起买的书，其他三本早就到了，你到现在还没到，而且还默认收到，坑谁呢！	negative
送货速度特别快，配送员服务态度很好，建议给予此名配送员一定的奖励	positive
纯文字黑白版，没插图。小孩没兴趣看。还以为有插图。	negative
假货，读取慢，同样的文件，用其他牌子的一下读取出来，这个根本出不来	negative
本以为耐克的质量好一些，但是穿了两周后竟然开胶了！并且开胶的口子还不小，真是很不满意，本以为在优惠期间买是赚到了，谁知质量这么差。以后再买鞋要注意了。	negative
大宝产品不错，价格也实惠，是值得推荐的一个品牌。	positive
这书是盗版的，我同事买的内部的纸都是硬的卡纸而且特别结实	negative
就翻译来说，真的不错。但书拿到手，像旧书。纸张虽然低于预期，但闻起来味道不错。	positive
鞋子质量很好，款式很好看，上脚大小合适，也很保暖，走路舒服！很喜欢！	positive
愤怒的不仅是近乎抢劫一样的各种税收（我认为其实就是抢劫），还有作者本人的态度。书中多次提到税收调节收入分配的作用，多次用到“劫富济贫”一词，就好像这是理所当然的，我想问一句，凭什么？我不是富人，但我不仇富，因为我觉得只要是干净地不耍流氓地赚来的钱，赚多赚少是个人的本事，赚得多说明他给社会创造了更多的财富，你应该感谢他，而不是去抢劫他。 这本书除了一些客观事实有点价值外，作者的主观看法几乎全是错的，甚至让人怀疑他到底有没有基本的经济学常识	negative
印刷很好，促销购买，性价比很高，值！！！	positive
对于初学者来说很难，但是通过学习；发现这本书的编排真的很棒	positive
比专柜便宜太多，没敢多买，现在涨价了，好后悔。	positive
速度非常之快，书本也是很好！小屁孩很喜欢	positive
送同事孩子的，价格五百元以下，除了给红包就是乐高最拿得出手了	positive
价格真的很便宜，可是不能买有什么用呢？希望恢复购买后还能是这个价格，	positive
看了介绍， 谈论生死的大事， 也是我想深入了解的话题， 才买的。 开头引用了很多， 我也认真阅读，仔细揣摩作者想说什么，但感觉不得要领。 再看到后面， 很多对往事的回忆， 很多， 很细节， 还有书信日记的引用等， 我只能说我可以感到作者对她母亲深深的怀念， 却找不到我想看到作者对生死大事的进一步参悟，所以也就没再看下去。其实我也想说， 我感觉作者这部作品的发表， 对读者来说， 似乎有点不够负责任， 仅是我个人的感觉。	negative
快递很给力，三天就到了，鞋子穿起来也很舒适，至于质量以后就知道了	positive
现在这个年代，感觉人不够单纯，试想如果雷锋看到现在这个社会的老人自己摔倒找别人麻烦的事情，雷锋会怎么想？ 但不管怎样，雷锋身上有一种不怕吃苦，勇于奉献的精神，这种精神如果我们也都能学习到位，人生迟早会成功的。	positive
宝贝收到，和描述的一样，质量很不错，很喜欢。	positive
只图牌子了，衣服不知道是什么材质，很薄，弹力很大，看起来很低端。平时买的都是L码的，这个码数小很多，非常失望。	negative
关河五十州的书一直很喜欢，这本应该也不错，老爸正在看。	positive
不错,......................	positive
物流，产品质量什么的都还挺好的，一次很愉快的购物体验。	positive
样式不错，做工没有那么精细，镀金层太薄了，都磨完了	positive
特别粗糙，就是没有零星，物流十分垃圾。其中还收到骗子电话，让我提供信息，崩溃的一次购物	negative
特别漂亮，同学也都说好看。质量看起来也不错，喜欢！	positive
发货非常快，书本比想像中的大。很厚的一本书，里面的内容比较全面，非常满意	negative
拆开来竟然只有支架，螺丝都没怎么搭起来？非常糟心的购物体验，已申请退货！	negative
文章语句表达之差，不敢恭维！ 与原文虽然意思差不多，但是对比起来读，感觉十分晦涩难懂！	negative
这本书封面精美，内容丰富，能很好地激发大家对化学的兴趣与爱好。	positive
前面多是清朝人事，中间有点别的，后面全是介绍朋友。最后部分受益不少，总体感觉有些平淡，总算坚持看完了。	negative
用了一段时间了，感觉还不错，对得起这个价格	positive
在文中的文献引用，只有人名和时间，没有文献名！希望改正！	negative
宝贝很好，料子摸起来，很舒服。颜色也是很正，没色差。物流给力，客服也很热情，是一次非常满意的网购。我还会继续光顾的！	positive
虽然刚刚拿到书，才看了第一章。但其观点，尤其是数据采样部分，应该还是概率统计思路下的整理吧。大数据分析的一个最鲜明的特点就是全数据覆盖，不再采用小规模抽样。 不知道这两种思路的差异会给数据挖掘带来多大的差异。	negative
已经收到了，东西还没用，看着还可以。物流挺快的，用了以后再追加吧！	positive
物流快，包装好，没有折损。泰戈尔的诗集本人也非常喜欢	positive
不是一个实用的车，重要是：孩子坐着不舒服，设计上就不科学。孩子没坐多久就再也不愿意坐了。这次被同学的推荐坑了。	negative
确实是经典，作者的水平如此之高，令人赞叹	positive
画得真心不错：逻辑清晰，画风幽默。但是，但是，怎么只画到汉呢？太少了。	positive
都说清明前采摘的茶叶比较新鲜，果然这款口感比较鲜爽，茶叶比较嫩，茶汤看起来很干净，没杂质！很喜欢！相信老字号的品质！	positive
中国人为什么不行，在教育上，在老师上。整个教师群体有几个合格的老师？更别提好老师了。	positive
