text,label
伸びが良くて着圧が全然足らなかったです。,negative
金属カバーが使用後直ぐにすべて取れてバラバラになってしまった,negative
予想していたサイズより小さかったが、性能としては全然問題なし。,positive
ケースを開けたら中はバラバラだったので返品して貰いました。 おすすめできません。,negative
EOS6D mk2を使用していますが、きちんと支えてくれています。,positive
私はこのタッチペンが好き。最近iPadを買ってたら、iPadが普通のノートより更に便利だと感じた。使い勝手に問題なく、ペン先も細くボールペンの様な握り心地で書き心地も良いです。ペン自体の滑りもよくて大変使いやすいです。 お値段もリーズナブルなので複数の端末を持っているのであればまとめて使えます。,positive
新品同様の中古ということだったが、バケツとしての機能は損なわれていないが、角が割れていた。これはアマゾンの梱包と配送で欠けるということはない。とりあえず接着剤でとめてみた。,negative
箱も少し剥げてたし、２個頼んで１つは電池入れるところ、－ぶぶん部分のバネは付いてないわ。 ライブ当日Bluetooth対応してないわ。最悪です。,negative
商品が届いて想像していたものより大きいと感じました。使ってみて開け閉めするホックが硬くて布が破れそうです。,negative
しっかりした作りで見た目より頑丈です体重67キロの私でも座り方によってはお尻が底に付くときがあります,negative
他の方のレビューにもあるように端が足りない。ラウンドエッジの宿命なのは理解しています。最初は気にしないようにしようと思っていましたが、使っているとイライラが積もりそろそろ限界、次の商品を探しています。,negative
延期に次ぐ延期で発売前から海賊版が出回るなど もはや幻の商品なのでは？と思ってしまった当アイテム。 想像はしていましたが箱はミドルタワーPCケース以上の体積があります。 全体的に黒くシックで重厚感ある質感なので白いお肌のアイプリが若干安っぽいかな という印象もありましたが飾ってみたら大して気にならなく デコマスと相違無いクオリティと言えます。 まぁアルターですしね… バカでっかい旗が重く、軟質なので長期間飾っているとヘタって来る懸念があります。 旗を支える支柱も付属しますが安定性は皆無であって無いようなものです（笑） カースや壁によりかからせる形で飾るのが無難だと思います。,positive
MacBook Pro(2018)でHDMI＋充電＋audioを同時に利用したいニーズで購入しました。多機能で便利です。様々な接続、高画質のモリターに対応しとても満足しています。コンパクトで仕事がやりやすくなりました。,positive
非常にじょうたいもよく、購入してたいへん良かった,positive
一月半ほど使っていますが時計としては満足しています。 普通の時計と比べると小さくて軽いので楽です。 電池は一週間以上は持ちます。 結構ラフに使ってますが今のところ壊れる様子はないです。 ただこの手の商品は皆そうだと思いますが、操作はパネルをタップして項目選択、長めにタップして決定という方法なので、操作が面倒で時計以外の機能を積極的に使う気にはなれません。 時計以外の機能に期待して買うのはおすすめできません。,positive
軽くて良いです。 普段MacBookですがWindowsを 使う必要もあるし、一台持っていたいというくらいの 軽いユーザーです。気楽に買える値段です。,positive
わたしは外傷性脊椎損傷で右手が不自由になり、左手で運転をしなければならなくなり注文をしました、重宝しています。,positive
気に入っている腕時計のピンを無くしたので買いましたが、一生でも使えないような種類と量が入っています。もう少し小分けに5本ずつのセットとかあればよいと思います。この先使っても1～2本ではないでしょうか。それでも時計屋さんに持って行く手間が省けるので良いのですが、なぜか得な買い物をした気分になれませんでした。,negative
高齢の両親のために、トイレのドアの前に設置しました。明るさはちょうどいいです。１日目はセンサーが正常に作動していましたが、２日目からは暗くなると、人が近づかないのに点灯、消灯を繰り返しています。アマゾンでセンサーライトを購入するのは、５個目ですが、４個目まではとてもよかったのに残念です。,negative
番号も見にくく、ダイヤルが硬く回らない。 番号設定時にも中々回らず、設定したはずの番号で開くことはありませんでした。 パッケージ開けて２分で不燃物行きです。,negative
フレームを繋ぐ部品が間違っている不良品でした。組み立てられない。検品もせずに出荷しています。,negative
レビューで香りがイマイチの印象でしたが、私は大丈夫でした。 おそらく、少し香りがきついのかもしれません。 柔軟剤でラベンダーの香りも穏やかになり気に入っていますので またリピします。,positive
貼りやすく、たいへん気に入りました。端部に空気が入ってしまいましたが、一晩たったら自然に抜けていました。びっくりしました。,positive
同商品購入は2回目です。 先回購入品は問題無かったのですが、今回購入品はカバーをつけた状態で電源ボタンが 押せなくなりました。精度が落ちたのか、もともと精度にばらつきがあるものなのか 分かりませんが、ちょっと残念でした。。。これ以外の部分に問題は無かったです。,negative
マラソン中にアプリを起動させていると、私の場合スマホのバッテリーが持たないため、購入しました。案の定、途中から充電が必要になったので、助かりました。普段のランニングでも使えそうです。,positive
着いたものを確認すると箱には入っておらず、袋に5個程度まとめて入ってるだけのものでした。明らかに写真とは別の商品です！ また、形もこちらの商品の様な形とは少し違いました。(よく見ないと分からないと思います。)購入の際は気をつけて下さい。,negative
深夜～早朝の屋外での仕事に毎日大活躍です。電車や車での移動時にはスイッチを切って調節出来るのがいいですね。カイロでは車内では暑くて仕方がなかったのですがこのベストを購入してからは快適です。 ただ、一点だけ残念なことが。胸の電源スイッチのランプがとてもまぶしい！ 手元作業の時に大変気になってしまい、黒いビニールテープを貼っていますが、全部隠すと状況が分からないので不便です。 ここが改善されれば星五つです。,positive
じっくりと取説を読みながら丁寧に取り付けてみました。取り付けは二人の方が良いです。ネジ締めはカバーを付けたペンチで掴みテコ原理で締めました。とても丈夫そうで価格も納得できるものでとても良かったです。有難うございました。,positive
アナウンサーが着けていて かっこいいと思い、 無線機を扱っている専門ショップで 購入し、2年程使ってたら イヤホンのチューブをはめるスピーカー 部分がバキッと割れて使い物にならなく なり、2本目をAmazonさんで購入。 無線機の専用イヤホンは免許とか一切要らず イヤホンだけならオーディオ機器の分類 になるので安心できます。このイヤホン を買い物などの外出で使わない方が 無難です。サバゲーとかで使う限り。 職質される可能性大です。 かなり耳の奥に入れないとスルッと イヤーピースが抜け落ちます。 耳にかける際もチューブがたるむくらいで はなく、軽くピンと張るくらいまで 伸ばして首あたりにしっかりとクリップ で固定しないとぶかぶかします。 音量は普段のカナル型で聴く音量の3倍 くらい出さないとはっきり聞こえません。 音量があまり出せない機器だと ヘッドホンアンプが要るかも。,positive
とてもいい商品です。デザインがシンプルで落ち着く感じです。品質もよくて、表面がやさしい触覚で、全面的に携帯を包んでいます。,positive
電池寿命18ヶ月 と記載されているが、使用開始から２週間で電池５本使用した。 １本の電池で３日しか使用できない。2～3ヶ月でマウス代より電位代のほうが高くなってしまう。 完全に不良品である。,negative
初めて使った日は感激。今までお風呂上がりは顔や身体が痒くて辛かったのが、全くなくなりました。お湯がしっとりして、湯上がりも保湿されているような感じがします。,positive
二回連続で違うもの(ケーブル)が届いた。もう購入を諦めます。,negative
このお値段にしては大変満足しております。商品が到着したので早速使てみました。ＤＶＤの読み込みも何の問題もなく使うことが可能です。さらに、商品自体が非常にコンパクトなので使いやすいと感じました。デザインもシンプルでカッコいいです。,positive
強いて言えば肌の色に近い選択があるとよかったと思います。有り難うございました。,positive
3000円台という価格で、あまり期待はしていませんでしたが、レビューの良さに惹かれて購入。 通販商品としては不利とも言えるベースの重量が、使い勝手の上では抜群の安定感を生んでいます。 ポール2本使いで、ベッドに寝たまま8インチタブレットで動画を見るのに使っています。 プライム・ビデオでの海外ドラマの消化が捗るかと思いきや、寝落ちが頻繁に発生・・・。 商品には100％満足していますが、購入直後に500円引きのセールがあり、悔しかったので星マイナス1。,positive
6枚入りとのことで購入したのですが、内側の赤いクッションのポケットが4枚分しかありませんでしたので返品しました 商品写真をよく見ると、あとの2枚は中央の黒い仕切りとの間に入れてあります。物理的にはたしかに入るといえば入りますが、これでは片側がクッション製のないものでの保持になり、下の部分の角も外に露出してしまいます。どうしてこれが6枚入りなんでしょうか？ 商品自体は軽くてコンパクトで、それほど悪くはないと思いました,negative
残念ながら、認識されませんでした。あっという間にゴミとなりました。,negative
スマホが曲面ディスプレイだから仕方がないのかもしれないが常に画面から浮いた状態ですぐに落ちてしまう。商品として最悪,negative
ケーブルそのものが柔らかくて使い勝手が良いです。見た目は写真で見る以上に鮮やかで目立ちます。耐久性については分かりませんが、丈夫そうです色合いも洒落てて好み。丈夫そうなので非常に気に入っています。,positive
シルバーの色が良くて、真鍮のノブから変更しましたが、トップの部分以外はプラスティック製で、安っぽい質感です。形状は悪くないのですが、実物を見ていたら他の物を買うと思います。20個も買ってしまったので、とりあえず使いますが。,negative
MacBook Proは接続できるデバイスが少なく不便ですが、この商品一つでたくさんのデバイスに接続可能になるのでとても便利です。また、材質もアルミで高級感があり、軽量なこともあり持ち運びも便利です。私は外出先で使うことが多いのでコンパクトで軽量なところがとても気に入っています。,positive
動作など日本仕様で快適です 配送時の梱包が｢折り畳み状態でない｣ので、マンションのエレベーターに入らないとか、玄関から入らないとか、かなり労力が必要,positive
低カロリーなので、シニア犬用にと思い、買ったのですが、かなり硬かったです。シニア犬には柔らかいタイプにしました。,negative
１つわ音が出ない 出ても小さい。 不良品 残念です。,negative
1本チカチカしましたが接触のかげんだったのか今は直っています。明るいです。,positive
有線のイヤホンのコードの取り扱いが煩わしかったので、こちらのイヤホンを購入。使い始めたばかりなので、今のところ不便はありません。音楽聴くには、普段良いヘッドホンを使用しているため、音質は最高とは言えませんが、特に音楽を聴くことがメインではないのでよしとします。,positive
レビューもなにも注文と違うものが届きました。出品者の対応もひどいものです。この出品者から購入をお考えの方はご注意ください。,negative
購入してから2ヶ月で動かなくなりました。 痛みはあまり感じませんが、丁寧にやっても剃り残しが多く、全体的に微妙な感じです。,negative
窓の締め忘れがなく、防犯上あんしんで良かったです！,positive
最初からLEDが6個ある内の3個しか点灯しませんでした。 検品等しっかりしてから発送して欲しいです。,negative
家のタイルには付きませんでした！タイルを掃除して付けてみましたが、すぐ取れて手すり用に購入したけど危ないのでネジ止めの手すりを買い換えました。,negative
アウトレイジとビヨンドの2枚セットで買いました。 中身が2つともアウトレイジが入っていました。ありえへん。詰め間違えてるとか新品じゃないですよ。続きで見たかったのに最悪です。ふざけんなよ。,negative
髪の毛にいつも気分が悪くて、この掃除機が全部きれいに吸えます。,positive
使えない商品を販売しないでほしい。 初期不良のため、メーカーに送付、さらにはメーカーにはもう同じ機種がないため代替品としてこれよりもスペックの悪い商品を提案してきた。 ありえない。二度とASUSの商品は買わないようにすることにした。,negative
レビューを読み 何本入って来るのか楽しみに 12本セット、53円の時に購入。 ４セット４８本、ちゃんと入っていて 当たり前のことなのに何だかガッカリ(笑),negative
痛んでパサついていた毛先がしっとりまとまるようになりました。,positive
商品が届き、早速電源を入れたのですが、全く動きませんでした。 充電されていないかと思い、充電してみましたが動きません。 初期不良と判断し、返品しました。,negative
毎回 やっときたーと思い買おうとしたら１ヶ月ずつずれてる(ToT) こんなだったら早く完結してもらった方がスッキリする(*T^T) 本当は好きだから星5なんだけど未定すぎ,negative
両親とも耳が遠いので、もうテレビの声もちゃんと聞こえなっかた。一度これをつけたら、どんなに小さい声もはっきり聞こえまして本当にありがとうございました。,positive
学問をしていく上でぜひ考えてもらいたい作品です。 会話形式で進むので適切な疑問を提示してくれながら、 デカルトのたどった道を理解していくことができます。,positive
2本購入。「アクアシャボン シャンプーフローラルの香り」の方が、香りが強く持続時間も長いです。しかし「フローラルの香り」はきつい香り。１プッシュでも顔に近い所に付けると頭痛・吐き気？.......膝下なら許せるかな（１プッシュ限定）？ こちらの「ウォータリーシャンプーの香り」の方がほのかな香りで、匂いに敏感な私でも好きになれる香りでした。香りが持続しないのが残念。しかし、量が多いので☆４ です。無くなったら、リピ予定。,positive
コスパで言えば文句言いようがありません。もうちょっと堅い方がいいかな。,positive
嵌めたというより嵌められた男の物語でした..映画はとても面白かったです。お勧めできます。,positive
物はしっかりしてるし持った感覚は良いですね。 ただ充電ケーブルのcタイプがケースをしたままだと入りません。 充電するときはケースを外して充電しなければならないので不便です。 それが最大の難点です。,negative
薄さのせいか思った以上に腕にしっくりきます。ただ、電卓機能は今のところ実用としては使ってません。,positive
これまでお値段が高い重いミシンを使ってました。変え直しで此方のレビューをみて購入しました。軽くて使いやすいです。,positive
２足組となっていたので、お得だと思い購入しましたが１足しか入っていませんでした。 問い合わせもしましたが、何の連絡もありません！ 最低最悪です！,negative
見た目 ★★★★☆ 見やすさ★☆☆☆☆ コスパ ★★★★★ 製品としては良いが、ネジやネジカバーなどが1本も付いてこないのでご注意を。 純正ミラーに比べると全然見えません。夜では、バイクが来たのか車がきたのか判別しにくいくらいです。,positive
もう詐欺に近いです。 全く涼しくないし、本当に、すぐに壊れました。ミストのボタンを押すと電源がすぐに落ちます。 皆さん騙されないように気をつけましょう。レビューも、良く見ると不思議なコメント書いてるものも、あります。信用できない！！,negative
自分の行ったことが、自分返ってくるという話なのでしょうが、 人生の終盤には、かなりこたえる、、、。 しょうがないのでしょうが、 老人ジェフリー・ラッシュがかわいそうで、 再度見る気にはなりません。,negative
もう、購入を控えようか迷っています。 ドキドキして読めた10年前が懐かしいです。,negative
スマホに付けて二週間保たないで金具部分が取れてしまいました。透明なのが気に入って買ったのですが残念です…金具部分もあまりスムーズに動かなかった。一つは家族にあげました。そちらはまだ大丈夫のようです。,negative
アルコールストーブの役目は十分に発揮してくれます。 メーカー品となんの遜色もないようにみえます。,positive
自立するのが売りのようなコメントでしたが、作りが十分でなくとても不安定でした。組み立ても硬くてうまくねじ込めなかったりと中国製の雑な部分を感じます。,negative
他の方のレビュー通り、ホコリ・擦れキズ・色ムラ等とにかく汚い…箱も。モノ自体は、しっかりしてます。少々我慢したら全然使えます。,negative
猫🐱がいたずらをするので、毎回、料理ごとに取り替えています。 コスパ最高‼️,positive
迅速な発送で、商品も満足でした。スイッチ部分も作動良好です。,positive
ちょっとコツが要りそうですが引っ張ることは出来ました。この手のテープで2～3回買ってダメだったので半信半疑でしたが一番よかったです。,positive
MAPがついてないので返品しました。アマゾンちゃんとしてよ。,negative
タイトルの通りです。 毛が思ってた以上に硬くて、筆先も割れるので書きづらいです。 また小筆が大きすぎて名前を書くには太すぎてこちらも書きづらかったです。 レビュー見てから購入したのですがやっぱり実物見てみないとダメですね。失敗です。,negative
小さいランタンなのでそれなりの明るさなのですが、三段階の明るさを調整が出来てソーラーなので気に入ってます。 一番の明るさで8時間もつそうです。 私は北海道に住んでいて、9/6北海道胆振東部地震で我が家は3日目停電が続きました。 余震が続く中 仏壇の極太ローソクを使用してました。余震があるとローソク倒れ火災につながる事を知り、周りから電池いらないソーラータイプのランタンを知り今回購入しました。,negative
かなり効くような気がします、これから使い続けるつもりです、良い商品だ。,positive
以外に使いやすい。 鉄瓶や鉄鍋みたいに乾燥を気にしなくてすみますね。,negative
化学調味料不使用なこちらを見つけ去年からリピートしています。,positive
iPhone7、iPad proで使用していますが、イヤホンに切り替わらない事や途切れる事がよくある。他の商品を買う事を勧めます。,negative
安いだけの商品 子供にはいいかも 俺が使う事はない 残念な買い物しました,negative
私が最初にそれを使用したとき、私は靴の匂いが著しく減少したことを発見したので、私が予想したより少し良いです。 効果的です。 私はいつもそれを使います。,positive
20年以上前に買った10万円以上の羽毛布団に比べると、羽毛の量はかなり少ないです。 商品が届いた時は、失敗したかなぁと思いましたが、使ってみると、私は寒さに弱いんですが、予想以上に暖かいです。 あとは、何年もつか・・・,positive
サイズは本当に大判でいいのだけど、使う前に洗っただけで糸が出ちゃってイマイチ安っぽい,negative
真面目なビジネス書、という印象。 プレゼンを学ぶ人だけでなく、考え方、とらえ方、物の見方など・・ 一般にイメージする、「プレゼンテーション」だけでなく、 様々な観点から、参考になるのではと思いました。 読みやすく、わかりやすい。 一気に読めて、内容も濃い。 もちろん、手元においてじっくり読み返すも良し。 ぜひ、お勧めです。,positive
購入して早速使用。 性能自体は毛玉もよくとれるなと思ってコンセント繋いだまましばらく使って、終わったので電源切ろうとしたら、ランプは消えるのに電源が切れずずっと作動したまま。 コンセント外して、何回も電源入切してもまったく電源が切れない状態。 結局うるさいまま電池残量が無くなるまでつけっぱなしにするしかなく。 その後、もう一度念の為コンセントに繋いで、電源入れてみようとスイッチ押したら今度は電源つかず。 当日で返品に。 交換もできないし。 最悪でした。 高くても日本製とかにするべきなのかと、今、悩んでます。,negative
想像したとおりでした。 普通に使えます。２つあると自宅と 会社で靴ピカピカ❗,positive
端子部分に力が加わると簡単に折れてしまいます。USBによっては反応しないものもあります。使い捨ての商品と割り切って使用した方がいいかも。,negative
大きい割には、物が入りません。皮も固く今一つかと思います,negative
音も静か、軽量、風力も問題なし。 ただ、説明書が日本語ではないので、読むのが面倒。 携帯するとき充電の残量がわからない。,positive
他のレビューにあるように捨てたくなるほど動きが固かった。 CRC556を吹いてゴリゴリ開閉すること数回、滑らかに開閉できるようになった。 慣らしが必要な製品という事のようだ。,negative
商品が届き早速ランニングのため準備をしていたところ左側からは一切音も鳴らず。 説明書を読んでみても解決できず、他のユーザー様のレビューでも同じような書き込みもあらず。 コスパの良い商品だからとは思いつつも、一度も使えずではどうしようもない。,negative
使用開始から7日ほどお腹周りのみひたすら使用していますが、心なしか腹筋がついた気がします 使用開始当初は振動に違和感がありましたが、すぐに慣れます。 腹筋ベルト楽ですね。テレビ見ながらの使っています。 それに、最も気にいるのは充電式です。,positive
ミライースLA360のリアシートに取り付けました。取付はヘッドレストを外して穴に差し込むだけで、とても簡単でした。若干座面に幅が足りないのと、シートベルトの金具が微妙に合わないですが、我慢できるレベルでした。,positive
容量はありますが、夏場は保冷が2時間ぐらいしか持ちません。 春秋はちょうどよいです,negative
シッカリつくられている。超安価な中華製は数カ月しか持たない。現役時代も使い続けてきた白光製品は信頼できる。例えばコテ先は再々交換するがネジ部はステンレス製で耐熱に優れ摩耗が少ないが中華品はアルミ製のナットやボデーを使っている。使い捨ての覚悟で購入する必要がある。数カ月しか持たなければ結局高いものになる。2倍以上の金額になるが半田ごては迷わず、goodか白光を選ぶべきである。 しかし、モデルチェンジは必要だ。グリップが太く細部の半田付け作業は中華製の方が良かった。また、熱い金属部が手に当たりやけどするのも改良しなければならない。 信頼性は高い。しかしこのままでは中国製の改良されたものは必ず出てくる。努力を怠っているといずれ中国製にとってかわられる。,positive
接続口は充電式で、コンセントが取れるので、使うときは外して使えるから、便利です！商品は軽く、外観も簡単です！,positive
「それっぽい気分」みたいなものを必死で充満させようとはしているけれど 最後まで本当になんにもありませんでした。 ヘルシンキの空港で政治的テロの銃弾による非業の死？ 厨二病でしょ、んなストーリー。 エロスもタナトスも安っぽいアクセでしかなくて 岡崎京子になりたいのかもしんないけどやってること矢沢あい、というオチ。,negative
柄は可愛かったですが、生地が薄すぎて期待した手袋として使えませんでした…残念…,negative
逆折を設計採用書かれているですか商品を開けると違うようですが、交換お願いします。,negative
なにげに見始めましたが、とてもおもしろかったです。 以下ネタバレ ↓ ↓ ↓ 「これが実はワルなのでは」という予感は的中。 やはりそうでしたか、兄、おそるべし。気の毒な面もありますけどね。 途中で気づいたのですが、この「ボディ・ハント」というタイトル。 これこそまさにネタばれでは？？・・・ あと主人公の女優さん、あんまり可愛くないなあ。少し残念。,positive
テレビショッピングなどで売っている1万弱の製品と比べるとパッドが薄いなどの違いはありますが、使い心地としてはこちらの製品の方が私は気に入りました。主に脚に使うので1度に両脚更にお腹も装着して使える上、チクチクした痛みも少なく、充電の持ちも良いと思います。1週間ほど経ち今のところ故障がないので期待します。 欠点は装着中歩いたりしているとふと痛みが走り気づくと端がはがれていることがあるのと、ボタンがシンプルすぎてどのモードになっているのかわかりづらい点はあります。 追記 気に入って使い続けて1ヵ月になる頃、足腕用のが動かなくなりました。コントローラーは問題なさそうですが、身体に装着するとパッドから振動が伝わってこなくなりました。 因みに商品到着時から写真のような変色がありましたが気にせず使っていました。でも1年保証と書いてあったので連絡すると使用停止して、新しいものを発送しますとすぐに返信がありました。しかしいまだに商品も届いていない上、動かなくなった件については連絡しても一切返事が返ってこなくなりました。 やはりこの価格帯のものは短期間で壊れるようにできているんでしょうか？さらに始めは親切だと思っていたサポートサービスも突然音信不通になり大変残念です。,negative
飲みやすく、軟水で柔らかく、味は濃くもなく、自然な優しさです。ずっと愛用してます,positive
洋服に合わせやすく重宝しています。 店頭には置いていない 小さいサイズもあるので助かります。,positive
さらっとした着心地で気持ちよく着れます。夏場に着まわしの良い1着です。,positive
新しいスマホを購入して、絶対に傷つけたくないのですぐに貼りました。ずれないように慎重に貼ったところとても綺麗に付きました。最初の位置だけ間違えなければ、そのまま気泡も入らずに簡単に貼れます。 まだ落としていませんが、ガラスフィルムなのでかなり頑丈そうです。よくスマホを落としてしまうので、これで安心しました。,positive
母の日に2人の母に送りましたが、花の見頃が大変短かったそうです。送った側としては残念です。,negative
まぢで使いにくいです。笑笑 ほんとに入れるだけと考えたほうがいいです。 しっかりはまらないですが。,negative
購入して１か月で右側の底とベルトの密着部分が破れて壊れました 値段的にも１シーズンは履きたかったです 他の方からもなぜか右足のみ壊れるとありますが製造に問題ありかも,negative
他の方のレヴューにもありましたが ソフトボックスを固定するステイスティックが ワンセット分入っていませんでした 商品到着時に1台だけ組み立てチェックをしたのですが 先日現場で使用する際に、ななな無い！！！ 結構焦りましたが、双方上2本ずつ固定して ガムテープでしのぎました さすがに腹たちました 海外品だとは思いますが、ちゃんとチェックしてーーーー,negative
小柄なのでバランスが悪く似合わなかった事と生地がペラペラで洗濯するとしわくちゃで残念 履きやすさはとても良いです,negative
電源がはいりません。 商品チェックはどうのようにしているのでしょうか。 1回も使用できず返品します。,negative
ミニのマグカップやブレードの予備を探していますが、見つかりません。,negative
シャンプーするだけで髪が生えて来るとの事で購入してみましたが、1本は1カ月分との説明でしたが、量が少ないし値段も安いものではないのでこのまま使い続けるべきか迷っています。髪は少しですが生えて来ているので、人によって効果はまちまちだと思います。,positive
カントリー娘はどこへ行ったの？と言わんばかりの仕上がりですので 過去のテイラーが好きな方には違和感だらけだと思われますが、私は好きですよ。新しいテイラーが笑,positive
裏面のデザインを見てから買ったほうがいいです。好き嫌いが分かれます。,negative
ペニスが小さい 私でも大丈夫でした👌 リアル過ぎて 歯がちょっと痛いですが めちゃ気持ちいいです。 匂いは 気になりませんでした。 ただ 最初開封する際は 一度全体を洗った方がいいです！ また ローションなしでも 大丈夫ですが ローション付けた方が 一段と気持ちいいです。 私の中では 一番のオナホでした！,positive
カバーして二日で破れました ゴミです,negative
何をやってもダイエットが成功しない人の理由が全て書いてある気がします。 しかも面白く。 「食べないデブはいない」 この一行だけで笑えます！,positive
良かったです。 ありがとうございました,positive
通常のテープのようにアイロン掛けをしましたが、片方が剥がれてしまいました。耐久性は分かりませんがアイロン掛けに力が必要です。100円ショップの方が扱い易いです。,negative
Creativeのゲーミングヘッドセットは2つ目だったんですが、このモデルを買って数か月(丁度サポート切れた後)で左右の音量に差が出ていました。玄人にしか分からない微妙な差というレベルでなく、もう聴力検査のようになってしまいます。 どうやらボリュームコントローラーの不具合で回し続けると安定しますがコントローラーが少し何かに当たるだけでまた聴力検査になります。あまりに酷いです、4000円のゴミです。 流石に次はロジクール買いますかね。,negative
使って1年、保証期間過ぎた頃に洗浄器の水漏れ発生。どうなってるのググッとてみたら、すごい数のトラブルが発生しています。 「ラムダッシュ水漏れ」と検索してください。これだけのトラブルが有りながら、平気で何の処置も取らず売り続けている。 パナソニックの信用も地に落ちた。皆さん買われる前にラムダッシュ水漏れ検索してみてください。痛い目に合わないために。,negative
気に入ったことは特になし 黒のボタンの部分のつくりが悪いせいか暗証番号を設定してロックを掛けたところでまずダイヤルが回せない。笑 ボタンを真っ直ぐに引っ張るくらいに戻さないとダイヤルが回りません。 解除する時にダイヤルに合わせてボタンを押しても押せない。押し潰すくらいの強さで押さないと押せませんでした。 あ、そうだ パソコンに挿入する部分がボタンを押すと閉じるという返しみたいな構造なのですがボタンを押しても閉じなかった。これはひどかった。,negative
商品到着までかなり日数が掛かった上に、Lサイズを注文したのに、Mサイズが来た。 楽しみにしてたのに残念。２度と買わない。,negative
文句通りの風量。確かによく乾くのですが、デリケートな整髪向けではない感じ。しかし、この風量はワンコのドライヤーとして使えます。,positive
注文してすぐ届きました。 日本語版の説明書は付属しておらず、英語・中国語版のみです。外箱に「日本語版は販売サイトにご連絡下さい」との文言があります。問い合わせメッセージをお送りしたところ、祝日にも関わらず一時間足らずでご返信（pdf版添付）頂きました。 最初、説明書を読まずに進めたら、すでにレビューされている方の通り2段階のBluetooth接続でつまづきました。 （説明書を読んだらすぐ解決しましたので、説明書をお取り寄せ頂くのをお勧めします。） スマートウォッチなので、心拍数や歩行距離、SNSなどの通知をしてくれる、というのはもはや当たり前になってきていますが、このアイテムがBluetoothイヤフォンになるのはとても便利で、電話がかかってきたらブレスレットから外すだけで電話に出る事ができます。電話を切る時は、センサーを長押しします。掛かってきたが出られないタイミングも同様、センサー部分を長押しする事で受電拒否状態になります。（電話が切れるわけではなく、スマートウォッチ側への着信信号が止まる形です。） Bluetoothイヤフォン搭載スマートウォッチを安価で手に入れたいには、とてもお勧めです。 余談ですが、イヤフォンのセンサー部分がホルダー部分から少しだけ出っ張っているので、ベルトをきつく締め付けると腕を大きく曲げた時にイヤフォンが押されて外れる事があります。少し緩めに装着するのをお勧めします。,positive
私には使い勝手が良いのですが 書類を入れる際に破けやすいので注意。,positive
プリペイドで引き落としが、ミスで少し遅れたのですが、その後引き落とされていて、その為に時間がかかるのかと思っていました…が、未だに届いていません。 こんな事があるのかと驚きです。他の店舗のものは素早く届きます。 低額で良かったと思います。,negative
玄関に置いてます、出入りするときや宅配のときに近所の子がめちゃのぞいてくるので重宝しています。,positive
デザインと、性能の方は、良かったです。車の使えるので大変便利で、重宝してます。,positive
価格でしかたないかも知れないが到着して箱を開けたらヘッドにへこみが2ヵ所ありました。 梱包以前のへこみです。,negative
画像よりやや明るい蛍光色だった。 撮影でとびやすいしテカリが目立つ。 なにがとにかくダメだったって、バンズの毛量。少なすぎてバンズの下のクリップの形がはっきり出ている。 しっぱいした。,negative
使えない！音が悪い貧貧弱バネが悪い ママチャリの方がまだよい、,negative
PS700電源アダプタとDR-E17 LP-E17を数日前に購入しました（2019年1月22日）。他の方がコメントに書いておられるように、アダプタのUSB端子をDCレンコン器につなぐと、ぐらぐらしてすぐにぬけてしまいます。他のUSB端子をつないでもぐらぐらしますので、これはレンコン器のメス端子の問題だと思います。メス側端子の中の白いプラスチック板の後ろ側に紙を数枚分はさむとグラグラは止まって、電源としてはうまく作動します（Canon EOS M6で使用）。返品期限が2月なので、これで少し使って判断します。純正品とは遙かに安いのは助かりますが、コネクタがグラグラしているのを販売するとはどうなっているのでしょうかね！ 星を２つにしたのは、ともかくは使えそうだという意味です。,negative
映像が勝手に一時停止になることが度々ありました。それが残念。,positive
性能とデザインで購入したのですが、家の水槽（ニッソー Newスティングレー）では、上部の枠にあたりセットできませんでした。 このガラス管のくぼみが狭いので、枠のない水槽用です。,negative
届いてみてあまりのチープさに驚きました。メッシュの穴の下に白いプラスチックの板が見えてます。送料を支払って返品したら送料の一部が返金されていました。ホームセンターでこれよりましなものがずっと安く売っているので、面倒くさがらずに普通に買いに行けば良かった。結局スポーツショップで気に入るものを買いました。,negative
リモコンの反応が少し鈍いのが難点ですがいろいろなコーデックの動画が楽しめてとてもいいですね みんなに勧めたくなります,positive
吸汗速乾性は悪くないと思いますが、かかとからアキレス腱にかけてや足の甲部分が肉厚になっていて、普通の靴下でジャストサイズの靴で着用すると、キツく感じるのと同時にかかとの接地バランスが崩れるので、歩きにくくなります。 スポーツ目的で買っただけに、この違和感は致命的でした。 Lを買いましたが、28cmの足でも地味にキツいですし。31cmの人ははけないのでは？ フィット感を重視する人にはあまりお勧めできないかな。,negative
訳の分からない霊能力者？と二人の変な女が適当に心霊スポットに行くだけ。 見るだけ時間の無駄です。,negative
クリップが強過ぎてお札が挟みづらいので星4としましたが、外観はとても気に入っています♪,positive
普通の家計簿だと使わない欄があったり 足りない部分があり使いにくかったのですが、 これだと自分で必要な項目が増やせるので カスタマイズできる所が気に入ってます。,positive
物自体は耐熱でも、粘着の部分が溶けますな(-_-;)巻いてからヒートペイントでコーティングしてみるか？捨てるか？,negative
