text,label
This plant very was stressed ! - - poor root presently to health back coaxing system - mild success Trying positive stay to see new leaf shoots,negative
"those Are real bluetooth ? . ? ? . ? and I to in to my phone connect order in to bluetooth plug To Seller have I just received one I it has if bluetooth connection why , have to it in to my phone all the time plug i what As there no & A to the seller ask a question to Q is is from regular earphone , different you ASAP stay to connect I have If to it in to my phone plug can : response my question , have here put to a equation",negative
Like !!!!! . the leather and the fit but I for right side use not the left side ordered Problem not yet solved,negative
DISAPOINTED . . ! the grinder turn to very is It does out a good pepper of amount put hard,negative
with thawed fruit well Worked .,negative
The I received color not I ordered was the color . . and there no returns are I if that were an option would give 0 stars,negative
I not did buy this item or receive,negative
I with my purchase so far am pleased . . . Cord length and sturdiness Time for as durability will tell meet my expectations,positive
Somehow moth s infested . I away threw but forgot take to pictures ! no refund :( package,negative
8 10 out of pods seem . . . to just apart inside and with coffee grounds fill your cup blow I then I won't be this again and I don't recommend the brand purchasing have clean to the Keurig and again try,negative
"Handle it arrived when it how shipped to due was was over bent . . . . item of Base is so not very may be durable cardboard , I hoped it ( fits ) but I could that it would down that side and more bend the cardboard weigh see in one side put to the OXO wipes dispenser Returned",negative
product very weak . . ! I weigh 230 lbs it When I on these cusions of one set I so tried 2 and then all 3 Finally it was somewhat comfortable immediatly goes flat . . I these with family share to but that won't I paid If had any for them more happen ... purchased I would return but I will just it a learning experience call lol,negative
These things like shite every time I wear them smell . . ; shoes never had do that The wife is making she says as it is this cheap in China by gooks made crap back send them me,negative
These super are good .,positive
install to So simple . . item of Delivery was quick,positive
"These for anything not are versatile . . . , tried and over a dozen times took fitting a lid I a 6 "" glass bowl and the kids were either too or too big tiny have They to glass bowls not well either do stick",negative
DVD Disc is unplayable,negative
Easy . to and use understand,positive
"not Did fit , my 2012 Chevy malibu useless need a up size",negative
first the 3 weeks for Great product . . - the strap then .... breaks Gutted,negative
I ordered . the dress of that was blues color and I got a that in it has reds dress Not happy,negative
"I like how soft and velvety these are , the material feels nice . I ’m 5 ’ 2 ” about 122 lbs and the small size was a bit baggy on me and a little long . I had to pull them pretty far up but under a dress they worked pretty well .",positive
nice looking . and they down in my shoes but they are a bit large tuck,positive
They don't send . .... your stuff it has been 4 my order placed since was months,negative
Love . . I thru other least at 3 cases have went but just wasn't I wanted what this case,positive
"Camera won't read : them totally never worked useless ,",negative
"I In the past ’ve had . . This one I received when it seemed healthy , but for a over little a week having after it it already has I ( think ) and its leaves and everything of all has off fallen died Christmas cacti with luck but nothing I really wanted . but I , guess it ’s just the the plants with draw of luck like to this You never know they how well ’re going do to",negative
"to other mineral sunscreens I 've used Similar . . . but and out with some oily liquid well shaking despite comes , tends in the bottle separate to Otherwise well works not overly , thick and is enough to in on babies skin rub easy reapplying without for a full day in the sun Gave good coverage",positive
This was the perfect Friday night football our games for . cozy while being water resistant of Great combination . n't Did realize it we out of the bag took till it into a warm poncho actually turns that ... This would also be a great band in kids for idea . thing,positive
"Nice heave cast iron round griddle . . . I have it for pizza - either in or grill oven first preheat . And I have fruit tarts on it on ( parchment ) and on the stove top for pancakes griddle items used it Handles for easy lifting baked used . You could it on your burners of one and several times during the day use it . Even cooking 14 "" eggs and / bacon leave",positive
they sent the wrong color,negative
"the sides on outer my thighs on Huge gaps ** . . . The material the outer my thighs on parts so out stick and look ridiculous very is this helps if not Have nt been wear to able ( sure ) firm / molded normal size for , legs on amazon Those great work . Found . that more like shorts look ones My body type is I really . wanted too like to these curvy 6 size , pants wide , hips",negative
The bristles so are out spread . . and it hurt my scalp it better than any regular brush detangled like Don’t feel,negative
"The cord within two months broke . . , the sounds quality suffered it completely stoppped until working got It progressively worse",negative
on wall put to Was easy ! . Able to the chalk off with water and a paper towel wash,positive
Beautiful mic . . .? . . But why the bright blue and red foam mic cover and blue grip piece for a black and gold microphone send well Works real quick looking trashy to from Classy Oh well . 's hoping the batteries last Would . love for this to be rechargeable Here Goes,positive
The that from being five everything on stars keep it only thing is . you have the whole time hold to the power button,positive
Very warm . and fits huge my head,positive
in the quality Grossly disappointed and looks advertised the picture like nothing,negative
"advertised as works . , 3 days expected than earlier came",positive
"I loved . . ! They great fit and were actually flattering these I did a bra underneath them they have because don't any padding , but they the same my bras of clasp of type it so was easy had wear",positive
These so my ankles up after my 12 hour shift blew in my calves but not through the and ankle foot provided . . good compression Won’t be work to again wear to able,negative
I love . ! it Great quality and weight,positive
My mother wasn't able . hold to her paperback books use to it,negative
"Movie was fine . but without a case , shipped in the selling description Not . specified I in my library Now have a a case without movie",negative
"We from amazon had purchased a cheap box mattress ( ) Zinus and it served while its not too being ' limp ' and hurting my hips of purpose , it was REALLY hard . I this with comfort help to and its amazing I have ! noticed I REALLY get that hot but guys the comfort is 5 star ! purchased",positive
If there a breeze ’s this item is not the purchase to . The breeze will them to off fly and you won’t have any your item on coverage cause . one,positive
Was looking . . . . more organized look make to my shower modern my shower for Perfect size and color the water they the water out flush for to put since didnt enough holes Unfortunately will accumulate I it with my drill and all over the bottom put holes I now dont have mildew build a up modified,positive
The socks too were short .,negative
"I really want ? love to these bottles but the one that drives crazy me thing is that when you the lid on over the nipple put , liquid still out upside down turned if leaks I than that Other The lid against the nipple doesn’t hard enough push . . , like . the bottles I Am doing wrong something",negative
I for several months so far 've had . . . this I during the week for a time at several hours use it I it under my desk and it 's keeping for warm my work area perfect have,positive
groom to for a while now Using . . . this and the battery life is okay I Sometimes even forget charge to It 's use to feels in the hands great great,positive
"in the candles put when Melted ,",negative
"My youngest daughter to the point where she can bows being able like her big sister wear to bows you so wear can pigtails wear just is getting ! ; . ! . . ! . and they 're , AWESOME I hoping they for her in them 'd work She so 's excited ordered these The ribbon really is high if you 're on the fence You won't be ! sorry , do it quality and the alligator clips are perfectly to both in place and not pull delicate her hair stay and looks adorable wrapped She loves Each ribbon has two bows I love these bows",positive
"The top has . a elastic backing of that them up keep bit and you then , have to them around and at the bottom tie wrap , but they great , a little just cheap , but that is for the price fair look",positive
Great product ! . ! to extra at the first sign with a cold coming of use Great Very helpful,positive
"I typically get . . . simple cucumber or similar , products with face wipes I have both sensitive and dry skin skin I these wipes to be very astringent , and honestly they of kind me around my eyes / the most delicate skin burn found They also were Pretty much scent free not again though Would . buy . them . drying",negative
"I The product advertised as very 'm is disappointed ? . . . but I have to a GUARANTEED next day delivery , paid an 3.99 extra $ It not until two days later was delivered What good it delivered when doesn't get for guaranteed delivery is paying",negative
This is a great but I was that it doesn't my Shark fit disappointed . I may duct it to the hose for spring cleaning but can't it for everyday use tape . idea,negative
Great quality . . . ! I am reference For '5 140 lbs well ( hang it ) dried Washes 5 . . and bought a small Is at all n't thru see Love the this shirt on detail Definitely recommend,positive
Not even worth . . 5 bucks It ’s super in and design goes as as far pixelated . It like dollar tree material and was not on size boot to accurate feels it ’s worth if the return to money Not . sure but these are definitely trash zoomed,negative
by the the box on sizing chart not Do go . . . you have If large hands a size up They are nice but they and can't be returned run small order,negative
Love . . the shirt but is a bit for the size wide I wish it n’t too were wide,positive
SO CAME DISAPPOINTED .... . .... IT BROKEN ITS A BEAUTIFUL MIRROR IM ORDER TO ANOTHER AFRAID,negative
I ’m 6 ft . . . and 145 lbs I the 4 size and they but the that I was for going look fit a little big order I into a 2 size just fine could have fit I love these jean,positive
"The glass I liked than would have is thinner . , but it is very and is a great gift cute",positive
Screen never on turned . . .. the return period passed because can't return This screen was a someone for .. very upset present,negative
one week ago planted . . these and three have already thru the surface popped a more of couple up pop If I will definitely be 5 stars happy,positive
Very well made . . I like the product,positive
at all Not happy . . The bathroom actually smells it before did than worse,negative
Like these ear plugs down . quiets . my wife 's snoring,positive
I am a 12 size male . . and my wife could not these on my foot get I I from surgery recovered once am will try,positive
Beautiful collar ! ! Great quality,positive
"My grandson loved . watching the video series and is now even more , enjoying the books",positive
as a gift Bought . . with the purchase Very happy and they were with it well as happy,positive
Great replacement flowers ! !! than the originals Better,positive
"Cute book ! , my five year old loves it",positive
I love . . . . this polish rip but this is a complete off It that it is for 6 cans but you only receive one states They not do Price 39.00 $ so your with it stuck . except the item on returns I was like Don't be duped Wish . I never had ordered,negative
Well written ! and great illustrations,positive
exactly 7 days ago Stopped . smoking,positive
"Have . . get to to on tap it too hard work to up rep , with else something acing it Ended",negative
This item about halfway through my project failing Started .,negative
"I had . . high this product for hopes but it simply doesn't well , condition hair I still the bottle of remaining most , and have since to a better product moved have",negative
"I ordered . this product 😡 It the package never sealed like was looked so it delivered when got , the package was completely empty",negative
"The material doesn’t look . , , cheap I it smoothly works liked the zipper for all my accesories traveling while I I all the time flying when am scratched from getting can , keep my charger . Perfect . It is a great protective product",positive
I like it but it was too heavy,positive
"Looks ... good but you doing depending on are what , you may order to more need",positive
"These are my new favorite out working for . I the purple and they are a great and fit great color ordered . I definitely will be ordering a few more other colors in pairs . The price is for the quality They on my leg then in the picture lower do . hit I so , expected that but I 'm 5 ' 2 "" fantastic . The pockets are a great bonus . pants",positive
for my boss Bought . . them He crazy socks and he loves them wears,positive
I love ! . . it With the ability change settings to allows once it get to dark and great too with the design looks starts lit stay to my kitchen this product I was going but can not now justify under the cabinets install to lights spend to the extra cash I to EVERYONE would . recommend this,positive
"bought . , these of multiple all well work all at no . issues",positive
The the product of first use has broken .,negative
for perfect decorations at our safari themed birthday party made ! and the foil balloons were SO and BEAUTIFUL BIG everyone loved it got so many compliments,positive
The shirt was ok . but around the chest area funky of Kind fits but a the chest by and arm you where can see the bra pit gap,negative
"of Kind to up blow , the air hole pretty is removing after the pump in keeping the air so was difficult , but still would before use out air letting it recommend wide . not Did have a strong smell . on a 14 hour flight Used . Oh and would a small blanket for the the face hole of bottom it was slightly on the chin area irritating recommend , . hard",positive
"I tend . . . like to plain rosewater My skin might not the glycerin but else someone might still , enjoy this product like I after use got dryness and splitting",negative
Loved ! .... the characters and the dialogue the plot twists and turns to down put .... hard keep from end to beginning fully engaged the reader,positive
Don’t buy ! ! it The fit is horrible,negative
"it For the price 's , great . . . ! You may want for the bolts of some on added hold get , to some LokTite and you can easily a surge protector to that mount just be safe to I 've a 65 Inch pro Samsung 4 k tv mounted and it great and works looks got Instructions are a little confusing . but not horribly so The over the TV shelf mount great works",positive
Hi this is a great I used cover to some fondant letters . product,positive
Too many cherries . and red dye whatever,negative
"of chemicals strongly Smells . -- . . Glitter off Very very , stiff flakes I returned",negative
i i so order medium but wayyyyy to big wear medium i so just but unfortunately it like an extra large just waaaayyy too big looks decided to it away n instead order small size give,negative
"Perfectly packaged . . and very , simple and elegant cute for my bridal shower Bought these",positive
Handles to much long are making impossible tight places in scraping,positive
"Sunglasses very were nice . . , The that on my glasses splashed sea water I to the beach went until on both lenses , left an ugly shadow",negative
nice small unit - - the tv with worked plug and play,positive
"possible if Would give . : . . . - . it zero stars I am not what about it 's "" improved "" sure it is virtually as an olive oil sprayer useless the button Also very is which means it get to dispensed an adequate spray of amount requires multiple pumps Might be with a vinegar like thinner liquid better , shallow . , but I wouldn't , risk on it wasting money use to for that reason Very hand quickly gets tired uncomfortable - Bottom line you for an oil sprayer looking if are NOT DO BUY",negative
"feeling pillow cases Truly awful . ! . . immediately Returned No washing of amount ever would make feel than a tarp other anything them They did this you don’t need if comfort so then would be , great seem durable",negative
to needed as refer to Good reference book .,positive
than the other similar products Cheaper . . and with a nice case keep in them to comes on screws that were in rusted not Have tried but did on some that were in plastic appliances work,positive
I ever have purchased Best slim wallet . . Extremely durable,positive
The product is great ! ! Good quality Though ... the seller me the fines of pair ! one small and the other XS fin send,negative
"I want . . . avoid to containing aluminum deodorant and I ’ve , tried several This is the only I ’ve found that works and doesn’t irritate my skin one I in the winter months only ’ve I so will have see to how it up in warmer weather holds used , it",positive
Had . . . a small these of one but couldn't find it so These for me very well work order the pair The velour is on the and back I needed as in either direction so can go front,positive
i in my life ever bought worse thing,negative
These bars by post office were mailed !!!!! !!! !!!!! !!!! !!!!! . my bars of everyone it is hot As were They not are They in a ice pack should have mailed these bars fit melted I So I not again will order What a rip off lost !!! eat to my and bars money,negative
"I didn't like ... . it , but it was the for me affordable to the original you afford if can Plus 100.00 stick option I could have 'd this and it would have been to my expectations more easier handle to better DIY",negative
"I too many times have heard ! . it but this book and it’s author in something and it the light bulb on I imagined than could have brighter turned , made make sense it I hope everyone reads this and has the same reaction",positive
not depicted as Color,negative
"My hummingbird love . , it it 's like a . hummingbird my house around freeway",positive
"a whole year n't Did last . . . it just died before only for emergency use Would recommend Otherwise don't , bother",negative
it it possible as as cheap made like was it During assembly seems . . . but you tools Drill and rubber mallet need Easy assembly . 1 person The stickers it better look but I hope they don’t get off ripped You have have to around it walk to room . make It missing the the floor for braces I . think 2 step for free though sends you missing parts . came . . The floor is a great anti fatigue . mat Kid loves he ’s 2 It up I realized than more space takes,positive
Tired Cold War story,negative
upside down storing despite it out of bottle Absolutely cannot get . ! ... lotion f I will have to out throw,negative
I only once ’ve wore . . them and I ’m on my the day of most feet They in the first time wearing them felt and my feet good all day felt broke The sole seemed a bit firm but not bad . . I ’ve one other Merrill of ’s pair and loved them . so far Happy had,positive
"COFEE IS BETTER , GREAT WORKS ICE IS , CLEANER",positive
I everything improved because can be chose ... . ... a four star rating I it gives because you an Mr. Buffett how invested of idea really like the book It also shows that you can the same way and hopefully one day be as successful invest,positive
"It I wish if I could make that s deserved . . some more easy guide as So helpful life changing , materials",positive
I very was disappointed . . I don’t think it had any all at pineapple taste,negative
"I ordered . . . this and I opened when the first box it was broken Amazon a return , told keep to the broken one me and then out , sent another one processed Second one again , broken - no big deal arrived and , had receive to refund you order If be staff in shipping easily will break . cautious -",negative
"Product was add . . . . . the stated ad in timely manner Came Only bad thing was it smells horrible I it twice , still smelled bad Or . it in for third time and let it overnight soak through wash then again , rash washer washed If not for the smell would have Still has slight smell . given 5 stars",negative
"I for a few years 've had . . the US made bottle opener and then decided well as purchase to the BBQ set . But I could have 3 $ for a burger flippin' spatula in China made paid It 's on the spatula blade see to in China "" Made "" . it still Does flip burgers Sure ? frustrating",negative
Junk . . . Every time the phone falls a short distance the protector off it The last time from a 1.5 ft fall broke falls,negative
One already has broken .,negative
"It well works . . , and very easy use to it you off take when the charging canister however leaks charge you So have to it on the entire time you ’re using the product keep",positive
with several ways increase points well as as and in it with conjunction playing other games building puzzles to play to Very fun ! . Love it,positive
It I ordered had a larger size seems . . to be comfortable Other then to being tight very comfortable,positive
"I don't have . . . . negative about this case say to anything it 's For the money , fine It 's a bit than my other cases harder and I did it was going with a screen protector come to think The protector was So there that . It you for a decent case protect your phone to looking if are didn't work 's blue ? . But , this is it",positive
"to on the first or two time put A little tricky . . , I luckily had help The the arms under straps if you ’re not a fan easily well as are removable , a definite plus even after a wear of lot . Has that amazing leather smell",positive
I to Polo with every pair I wear which shoes just about have over switches . . all casual my no show socks I a 15 size shoe and it ’s find to that are the right size socks difficult wear These perfect the I them a 4 of instead a 5 gave only reason is depending fit Over the last few years .... the back on to my heel ever so often down will slide nor it is . It ’s not . often,positive
"The key fob looks . . right and everything looks right , but when you the sleeve on your key and try close to the fob put , it won't all the way The key works of Kind I just should have . bought the cheaper ones tacky close",negative
ever Worst table ! ! and a money of wast No if my parts and the screws are in the wrong damn the table of side match e,negative
Not very well made . . . The voltage controller not will the camera will out after a use of few days burn sustain used / 7 24 Don't than 5 or 6 volts more and even then its life expectancy will be short use,negative
"for my husband Got . . . . , this thought it would be a great that would last gift I was wrong The letters off within a few weeks Not worth it rubbed",negative
Literally the headline says It 's super and for my room perfect I just . wish it was a little bigger cute what . ! . . . It really than the basic square baskets ; better helps and down up the stairs carrying my stuff It also me extra my closet in room and I redo as my bedroom it perfectly fits allows I 'm really I made this purchase glad,positive
it in the arms and shoulders too is was small I otherwise loved the dress I so am bummed,negative
Tips in came twice same result Ordered get to new tops Called company all up busted Never even got them I again and again tried after not Would return calls,negative
"I for free ( ) 12 now get . . . local our channels of all and all they in just cable , etc as come and either I now or just watch the local channels stream I 'm not tech but connecting the antenna was super easy I The price did in a window place to the receiver was well as well as good . have . and having the 20 ft. cable me easily do to that enabled savvy got I of cable / Dish rid I again would . buy this antenna",positive
"quickly Came . ! and are great working but they with no trimming , fit I thought I would have in my fridge s crisper drawers fit to trim to them",positive
great Worked . Lasts pretty heavy use hanging drywall of about 4 hours,positive
The item well fit . and was in a timely fashion received,positive
Cant get on 6 apple phone work to it,negative
"for 2 weeks Worked . . . . again wont , buy it Sorry Now there only a purple the mirror ther where used to be video on patch , but its to of a hassel much . Wanted back send to it is Would have liked but cant use to it",negative
without any problems returned it,negative
expand your photography and so doing have fun to Great way,positive
they okay functioned . they off separate 2 keychains in under 4 months just apart fell . and into quite a hassle turned now useless,negative
"not Does charge . . . , broke my controllers I them in overnight and now they won’t even on turn plugged I now am trying and they won’t even on turn using the regular PS4 cord charge to them I need new controllers",negative
I love it is play to amazing game it but you you lose after watch 3 to 2 adds so I 'm with guys you,positive
"The packaging looks used the purple highlighter it used like ’s been , writes and inside the pens , looks they used like were scratched . Not a . fan",negative
I ordered . ! . the 10 gram option and it was be by Tuesday delivered to supposed It 's Wednesday and the order is not that it 's even shipped indicating I obviously cancelled the order,negative
as exactly described,positive
I just love ! . . . She truly get to in the story invested how the reader knows Pamela ’s work She in almost everyone you meet with love . makes you She has a story telling but also you a message giving of gift There really the world in good people . we least At can hope are,positive
"We haven't noticed . . . , a flavor but my military ex - husband really these They are sleek and presentable liked 🤔 by that factor question so kinda surprised",positive
"for 10 year old my son ’s birthday Bought . . this It within one hour It just . stopped moving broke No back send To it Is the customer ’s at as the the product of cost almost as much . expense , thanks .",negative
It made . . . classy and expensive look plain old my key fob It like it is the key fob of and not I on put something part very much looks with this one Very happy,positive
"my dog of 's One be determined to to an ingredient ... may be allergic . . He constantly is with other foods so will experiment itching ,",positive
"I to my 8 month old labradoodle gave . . . this toy and to the bathroom went the feet were By the time I was done , gone and she was on the ears off with her teeth pulling working Not I for a dog that does a chewing of lot wouldn't . recommend durable",negative
"They well fit ! . . and do not leak I don't the ear plugs or nose plug but I change case in my mind , keep them use Very nice",positive
This grinder isn't very easy . . . . clean to it apart for cleaning and noticed that the grinders are : unable set to different coarseness misaligned Took The corns through a plastic side door that isn't particularly secure could and and spill open are loaded not Do recommend,negative
as a gift Purchased ! . . - this bag it was on an Amazon baby registry Bag started and now the strap is totally after a normal use of few short months broken after 3 uses ripping add to Edited : the seller is me a replacement bag at no extra charge and have been with work to great sending the second bag Hopefully much is . better,positive
We she absolutely loves as it for our young daughter purchased . . ! this The animals prints very are cute and the itself set seems very well - constructed The only drawback is that the which up the carrying case makes cardboard material is not particularly and does not being with played last to likely seem sturdy,positive
"Really appreciate ! . . I the MacBook my Pro on cord failed After from apple , ordered one , but it was the wrong one the basic packaging This one like a charm though , works",positive
"The embroidered parts looks . , good the trip looks sloppy",positive
"Really cheap . , if it will up at the Renaissance Festival this year holding to the sword hold not even sure",negative
not Did receive . . that is pictured product Received 2 lipsticks and not 4,negative
The pictures shows . . beautiful the scarf i receiving Upon the package was with this scarf happy . And then decided wash to it and i get if could fade see Washing It exactly is i was for looking . what . worked and i then it on my little girl She . wears so cute tried Thanks,positive
"Very nice slippers . . They well fit , and are and warm , with good quality materials nice",positive
"Looks a little I thought than it ’d be a little , smaller cheesy",positive
I for 2 weeks used . . and the bluetooth connection no longer works Poor quality,negative
"Very loose . . ? . as it was very expected as , but too as corset and shelf bra with than ren fair attire other anything worn to be baggy baggy Returned item with as more multi purpose different color and thicker material Also very through even garment under white extremely would be visible see , Went",positive
They they more 're expensive like look . . The only downside is that they 're a little bit I thought than they 'd be heavier,positive
I about half a dozen times 've worn . this and the stitching is out come to the braces of one staring,negative
"the iPhone x for Very nice looking case ! ! Have clear cut charging port headphone , jack , camera for outs , speakers and also the apple logo Nice feel",positive
"The this item for minimum waist size is 40 "" . . . it Even twisting with the waist belt right off , slides This is not for swimming or water parks unless your waist measurement is 40 or larger inches suitable the black bag it so not 's carrying for credit cards or other personal information suitable Also is . , transparent ,",negative
Awful for a paper of piece Too expensive,negative
it working if is Not yet tried . . but it seems good quality I need to it up and see to wait set,positive
"in a hands free city Live . . . , up driving when back to usual my ear bud used this Sound is folks me great but it is not the most in my ear comfortable hear great , good sound with though Quality product ,",positive
India in life and some people will for power do what about Well written story .,positive
I I received when this blouse was disappointed . . It in the pretty color but a bright neon yellow it in the photo shows not does come,negative
This was an enjoyable . It helps know to that all babies are not and they are and loved wanted mistakes and understand . read,positive
Love this and I have oily skin,positive
I for my son bought . . . this kids camera It use to is The picture has cute frame easy . My son very much likes it . This is a great children for gift,positive
The clip + my 3 on gopro hero case broke . . . so I this for a replacement ordered I 'm I having of instead buy to a whole new case can get replacement parts glad Fits and so far great works perfect,positive
Excellent image . . Would be 5 but included the wrong sized nut stars,positive
magnets and items of Very poor quality doesn't stick . or remain firm,negative
Good Sci - -Fi to young readers wouldn't recommend,positive
Beautiful inexpensive phone case,positive
"These are jump a bead ball with rings but . you you open Once the ring because they are as earrings now worthless , lose the round the the ball to alignment with along shape . I After multiple attempts through my piercing just get it to couldn't I you and after before opening see so can the in difference didn't bother trying the second one , get align to and again close it . . I 'm returning them . nothing",negative
This is the second these I 've had of .. and the motor has in them of of one each time and the new set hopefully well works quit . Guess I will have back too send to these . So I the seller with an a refund and replacement product of offer contacted as has me am : going to a 4 star change to this disappointed . add to Edited . This offer kind a long way with me goes . set,positive
Unit was substandard . Motor weak and within 3 months failed Bad value,negative
This machine by itself at random will off turn .,negative
a kids projects for Good motors .,positive
"These are my favorite shoes of they how look as as far . However , I other 8.5 men 's size in Adidas shoes in other reviews suggested as in these , ordered , a 9 size , and they are still very to my other Adidas shoes compared narrow have . I them and that helped but I should 've probably , ordered a 9.5 stretched . pair",positive
The clothes are short .,negative
Too thin . . . not sturdy enough The size exactly is I wanted what but the material is ridiculously thin This not disappoint as so to consumer in description should be noted,negative
"This unit was . !! . . , to be a direct fit Amazon was great !! It there wasn't it was the company fault P.S. it not was and no wiring I so make could fit it diagram The company was no all at help I it back and got a which I would to everyone recommend EONON sent",negative
Good product . . Thank you,positive
It after a couple times opening the blinds & closing of loses . . . calibration I ’ve it for about 2 weeks & have been all them of 3 every other day recalibrating It ’s on schedule mode have to them but they ’re always & it ’s again & again calibrate to annoying uneven nice had,negative
in the printer Put . . this and it showed to be empty and it up the alignment screwed . Tried print to it and at Walmart and perfectly worked purchased same product Returned . This is the second I 've ink from Amazon bought and both times it was junk time,negative
"The product in good shape arrived . , but there missing several items were We were . missing a parts well as as the , instructions the hardware of all of couple , . Had return to the whole item",negative
not Did fit . . my 07 Silverado Lugs not onto the the truck on lugs thread to enough are long,negative
expected than Smaller,negative
"For chilling . . , napping or while or cooking working like a headband , wear not have in your ear shoved to a headset Sounds great Great !",positive
this is a comfortable shoe,positive
my LCP for Awesome holster ... like a glove fits and in waist my band in place stays,positive
"for night at walks and for general the house around use Loved . . . this flashlight , and it should only 5.5 hrs for a charge take However the lanyard off after about a week and the the light on memory function now a year later and and it barely anymore functions I would not recommend broke Despite the metal casing and the rough durable look broke I . tried and the green light never on after least at 18 hrs came charging the light , this is a cheap light",positive
bright white Philips backup light in Mercedes 2002 430 CLK backup light not does fit . . The 1156 terminal base is correct but the bulb does not in the lens fit,negative
I know to whether I it or dislike it like really not long enough have used ! it but we will at the 44 days of end see but I will be again ordering it,positive
Top sheet was small . and the fabric was not I expected as as soft,negative
they Even expected as wearing the shoe started once fit though does stretch . . ! for a time of long period wear if start get to a little toe on blister I do them and glad I ordered love . IN at home before you them out for work or evening wear . clean to Easy BREAK,positive
"Ranger One Woohoo ! in action in a few new characters , and a somewhat flawed AI justice is served Mix anyone . Pepsi ? . Love . the this new series is taking direction",positive
"I for my small beagle ordered . a medium and it was so , it even didn’t close small",negative
"The the case of thickness does . a great protecting the phone of job , but the thick hard rubber button covers were for me to and operate feel difficult . I the kick stand back and the it protects the phone way . But if you are a heavy user , I can't it recommend like",negative
"I like ! . . very few kernals I pop When it fail for my personal use pop to the fluffy and flavorful popped the kernals of size , I it and so much loved it I for my - law in son - and daughter ordered a 6 lb. bag bought They too . love it",positive
I had . . with exacto knife cutting difficulty Edge too jagged . Had discard to roll of part,positive
Super cute . . and I for the 4 days I the ring already off broke before used it loved this case Super disappointed,negative
for us pretty well Works,positive
"The battery life is amazing . . . . , this thing needing without a charge for multiple days definitely not working 50 $ works - , and you can even it it charging while is use the left earbud after than less a use of week However not is it I in my chair for an entire week not touching it sitting while was and this - get stopped working I for something that doesn't work wouldn't pay 10 $ , working , - I what like an electrical short through it sounded and it then , stopped completely working heard Very shoddy",negative
"This is a cute kitchen our remodel for . We gray and off white tones and this great on the walls matches had . It would be for any the house in especially a living or nursery room room perfect . Amazon delivery course Of was I really enjoyed it . Rustic ; and shabby chic , quick . and easy up spruce To a space for it , go . addition",positive
like the photo n’t Does look . ... . back sending it Not Either way .... . worth . I 3 165 ’ ’m curvy muscular it ’s a little ordered a large I should have up a size . Or I I can lose 10 lbs guess gone tight .... .... build 5 I can it work and it up dress make,negative
I ordered . these of two and I only received one package,negative
"Really high wasted . , expected then bigger fits",negative
the paint or covering they wet got as As soon off came . . . easily too breaks All the fins already are gone,negative
for my son first bday Used it looks perfect,positive
Over price . ... the price of Wal - Mart half free 2 days shipping,negative
"I in the this set of quality pretty am disappointed . . . . I yesterday installed and there already matte the black off the set chipped of spots are In addition , the deadbolt is super and doesn't smoothly track Very poorly made stiff",negative
These with some black all them over oil / grease of kind arrived . . . It right off your hands washes but I 've never previously received that on them had such an obvious black of coating landscape pins they then that Other 're fine,negative
the the closing strap that to the chest attaches it on nails of One after and closing it just a few times opening out . came . It is nice but cheaply made looking,negative
"I to up fresh fruits and vegetable at our co-op pick bought . . . . this but it is and sturdy and great for me works , good It is study and holds a lot The handles it pretty at times heavy as gets are strong , I for a other tasks of variety also have used it . It may not be as as the book "" party "" totes of some pretty",positive
Finally found . ! the right Samsung my fridge for filter like a champ Works,positive
This is a great shower for the price . We it on a hose not ( included ) and clean to the shower use it mounted . the wife out rinsing for long her hair Also uses it We showering for . use a fixed round shower head . head,positive
Love . . . ! this case and the blue of shade is the I have seen nicest I have gotten so many the case on compliments I will . say it of because the metallic easily catches that finger print Also it is to scratches but just be extra with it careful . to on put Very easy prone I will . say . that you do to down a lil than normal more with this case press have My favorite color is blue I like it covers that the entire phone,positive
they say to needless are ... taking . . . . getting The toe box being bigger to used some Well is great However still Just a time of matter trying the heel not like other shoes having if the padding determine to is good,positive
These very are cute . but the the back on elastic is and way too loose flimsy It it wouldn't off the light fixture slip so tighten to it . took some time I . expect before the the season of end with the snow and wind break to it,positive
"What a great , it advertised like is works and was and on time delivered shipped . No 5 the that with it came battery was empty because Definitely a must buy star . . product",positive
"I i to a coworker mentioned because had I decipher to the the book of most through ramblings wanted spooky read to something some time got ... . ... ... . . this book but it is you have if UFO or no alien beliefs good I Sadly not did , enjoy it But aside set guys sorry :/ A few coworkers told this was the me for book me The beginning was the best it on droned as part I not enthusiastically finished ) ( the book",negative
"I got . . .. , . .. . . .. on the tall headboard of vertical side put to this its the only i have option it attatched when its 90 degrees So directly from the wall / bed out sticks it extend To the pole as a the way i ve attatched of result Does it wont stay in this position put not fit my needs twists I on the average of weaker side consider myself i can open most food jars really had into form bend to it muscle to this thing",negative
I ’m a and they up come than more 2 inches short 10 States this is women ’s 10 to . ! 5,negative
PAY ATTENTION this size is toward the larger size Put your money tiny !! . !! Ridiculous,negative
I dislike it together won’t stay and it keep off falling the product,negative
"on night rides Very pretty , to on put no directions with product came although easy",positive
threads with Problems . . but company send replacement Faucet is really for the price nice,positive
Love .. it was the main 80’s my party of feature the back drop I The the fold creases around color I again a week later used when it fading after are notice,positive
ever Cheapest harness . not Do I had harness not working because was just re-wire to my lights buy ! Thin . wiring .,negative
